Dataset,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance,Config
V1_MaxTrades_5_JPY_3_AUD_3,2016-03-21 06:00:00,2238849.0,44777.0,24,81117.0,3.62,2319966.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-03-28 06:00:00,2319966.0,46399.0,16,7879.0,0.34,2327845.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-04-04 06:00:00,2327845.0,46557.0,21,345593.0,14.85,2673438.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-04-11 06:00:00,2673438.0,53469.0,23,551396.0,20.62,3224834.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-04-18 06:00:00,3224834.0,64497.0,21,653839.0,20.28,3878673.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-04-25 06:00:00,3878673.0,77573.0,19,431307.0,11.12,4309980.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-05-02 06:00:00,4309980.0,86200.0,17,140461.0,3.26,4450441.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-05-09 06:00:00,4450441.0,89009.0,25,-355902.0,-8.0,4094539.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-05-16 06:00:00,4094539.0,81891.0,19,384886.0,9.4,4479425.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-05-23 06:00:00,4479425.0,89589.0,25,-338542.0,-7.56,4140883.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-05-30 06:00:00,4140883.0,82818.0,14,251886.0,6.08,4392769.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-06-06 06:00:00,4392769.0,87855.0,22,680688.0,15.5,5073457.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-06-13 06:00:00,5073457.0,101469.0,17,450432.0,8.88,5523889.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-06-20 06:00:00,5523889.0,110478.0,23,2746281.0,49.72,8270170.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-06-27 06:00:00,8270170.0,165403.0,22,247303.0,2.99,8517473.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-07-04 06:00:00,8517473.0,170349.0,16,1532742.0,18.0,10050216.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-07-11 06:00:00,10050216.0,201004.0,23,2611206.0,25.98,12661422.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-07-18 06:00:00,12661422.0,253228.0,21,689648.0,5.45,13351070.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-07-25 06:00:00,13351070.0,267021.0,20,1503155.0,11.26,14854225.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-08-01 06:00:00,14854225.0,297084.0,15,-48654.0,-0.33,14805571.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-08-08 06:00:00,14805571.0,296111.0,22,3237486.0,21.87,18043057.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-08-15 06:00:00,18043057.0,360861.0,16,789576.0,4.38,18832633.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-08-22 06:00:00,18832633.0,376653.0,20,-82068.0,-0.44,18750565.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-08-29 06:00:00,18750565.0,375011.0,11,70799.0,0.38,18821363.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-09-05 06:00:00,18821363.0,376427.0,19,-238082.0,-1.26,18583281.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-09-12 06:00:00,18583281.0,371666.0,19,-2735588.0,-14.72,15847693.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-09-19 06:00:00,15847693.0,316954.0,20,1085803.0,6.85,16933496.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-09-26 06:00:00,16933496.0,338670.0,24,-632773.0,-3.74,16300724.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-10-03 06:00:00,16300724.0,326014.0,13,-308324.0,-1.89,15992400.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-10-10 06:00:00,15992400.0,319848.0,15,1122585.0,7.02,17114985.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-10-17 06:00:00,17114985.0,342300.0,16,23296.0,0.14,17138281.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-10-24 06:00:00,17138281.0,342766.0,19,1815991.0,10.6,18954272.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-10-31 06:00:00,18954272.0,379085.0,8,57118.0,0.3,19011390.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-11-07 06:00:00,19011390.0,380228.0,24,-592049.0,-3.11,18419341.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-11-14 06:00:00,18419341.0,368387.0,19,1316969.0,7.15,19736310.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-11-21 06:00:00,19736310.0,394726.0,24,2666519.0,13.51,22402829.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-11-28 06:00:00,22402829.0,448057.0,15,604655.0,2.7,23007483.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-12-05 06:00:00,23007483.0,460150.0,19,4180259.0,18.17,27187742.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-12-12 06:00:00,27187742.0,543755.0,18,1545148.0,5.68,28732890.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2016-12-19 06:00:00,28732890.0,574658.0,21,-1675848.0,-5.83,27057042.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-01-02 06:00:00,27057042.0,541141.0,9,1193774.0,4.41,28250816.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-01-09 06:00:00,28250816.0,565016.0,25,2242685.0,7.94,30493501.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-01-16 06:00:00,30493501.0,609870.0,16,502111.0,1.65,30995613.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-01-23 06:00:00,30995613.0,619912.0,22,-1944316.0,-6.27,29051296.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-01-30 06:00:00,29051296.0,581026.0,7,-1125436.0,-3.87,27925860.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-02-06 06:00:00,27925860.0,558517.0,22,1657097.0,5.93,29582957.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-02-13 06:00:00,29582957.0,591659.0,23,4194440.0,14.18,33777397.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-02-20 06:00:00,33777397.0,675548.0,24,4376887.0,12.96,38154285.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-02-27 06:00:00,38154285.0,763086.0,22,7381835.0,19.35,45536119.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-03-06 06:00:00,45536119.0,910722.0,21,3241836.0,7.12,48777956.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-03-13 06:00:00,48777956.0,975559.0,18,8497673.0,17.42,57275629.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-03-20 06:00:00,57275629.0,1145513.0,24,-3558846.0,-6.21,53716783.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-03-27 06:00:00,53716783.0,1074336.0,24,3669001.0,6.83,57385784.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-04-03 06:00:00,57385784.0,1147716.0,16,-6628640.0,-11.55,50757145.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-04-10 06:00:00,50757145.0,1015143.0,23,-730368.0,-1.44,50026776.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-04-17 06:00:00,50026776.0,1000536.0,22,-2124063.0,-4.25,47902713.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-04-24 06:00:00,47902713.0,958054.0,20,-4180993.0,-8.73,43721720.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-05-01 06:00:00,43721720.0,874434.0,12,1636740.0,3.74,45358461.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-05-08 06:00:00,45358461.0,907169.0,23,-1944344.0,-4.29,43414117.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-05-15 06:00:00,43414117.0,868282.0,21,-860717.0,-1.98,42553400.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-05-22 06:00:00,42553400.0,851068.0,25,6576753.0,15.46,49130153.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-05-29 06:00:00,49130153.0,982603.0,15,734841.0,1.5,49864993.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-06-05 06:00:00,49864993.0,997300.0,19,9600963.0,19.25,59465956.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-06-12 06:00:00,59465956.0,1189319.0,18,-2042566.0,-3.43,57423390.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-06-19 06:00:00,57423390.0,1148468.0,23,1800276.0,3.14,59223665.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-06-26 06:00:00,59223665.0,1184473.0,24,1358869.0,2.29,60582534.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-07-03 06:00:00,60582534.0,1211651.0,16,2700439.0,4.46,63282974.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-07-10 06:00:00,63282974.0,1265659.0,23,1976893.0,3.12,65259867.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-07-17 06:00:00,65259867.0,1305197.0,19,5628005.0,8.62,70887872.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-07-24 06:00:00,70887872.0,1417757.0,21,9610648.0,13.56,80498520.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-07-31 06:00:00,80498520.0,1609970.0,16,6798784.0,8.45,87297304.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-08-07 06:00:00,87297304.0,1745946.0,18,10017504.0,11.48,97314808.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-08-14 06:00:00,97314808.0,1946296.0,18,5738861.0,5.9,103053669.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-08-21 06:00:00,103053669.0,2061073.0,19,-3076538.0,-2.99,99977131.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-08-28 06:00:00,99977131.0,1999543.0,11,3481026.0,3.48,103458157.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-09-04 06:00:00,103458157.0,2069163.0,19,-7399200.0,-7.15,96058957.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-09-11 06:00:00,96058957.0,1921179.0,23,5733565.0,5.97,101792522.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-09-18 06:00:00,101792522.0,2035850.0,17,3269895.0,3.21,105062417.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-09-25 06:00:00,105062417.0,2101248.0,24,-4161454.0,-3.96,100900963.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-10-02 06:00:00,100900963.0,2018019.0,13,1496680.0,1.48,102397642.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-10-09 06:00:00,102397642.0,2047953.0,13,6821693.0,6.66,109219335.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-10-16 06:00:00,109219335.0,2184387.0,16,2761573.0,2.53,111980909.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-10-23 06:00:00,111980909.0,2239618.0,20,-2812756.0,-2.51,109168153.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-10-30 06:00:00,109168153.0,2183363.0,7,2324494.0,2.13,111492647.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-11-06 06:00:00,111492647.0,2229853.0,22,5099517.0,4.57,116592164.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-11-13 06:00:00,116592164.0,2331843.0,23,3035349.0,2.6,119627513.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-11-20 06:00:00,119627513.0,2392550.0,24,-5036932.0,-4.21,114590581.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-11-27 06:00:00,114590581.0,2291812.0,22,1365930.0,1.19,115956511.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-12-04 06:00:00,115956511.0,2319130.0,15,7209624.0,6.22,123166135.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-12-11 06:00:00,123166135.0,2463323.0,18,10673695.0,8.67,133839829.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2017-12-18 06:00:00,133839829.0,2676797.0,19,4356450.0,3.25,138196279.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-01-01 06:00:00,138196279.0,2763926.0,4,-3535631.0,-2.56,134660648.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-01-08 06:00:00,134660648.0,2693213.0,23,-7572595.0,-5.62,127088053.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-01-15 06:00:00,127088053.0,2541761.0,20,14152777.0,11.14,141240830.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-01-22 06:00:00,141240830.0,2824817.0,22,29223453.0,20.69,170464283.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-01-29 06:00:00,170464283.0,3409286.0,11,809491.0,0.47,171273774.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-02-05 06:00:00,171273774.0,3425475.0,19,-3133248.0,-1.83,168140526.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-02-12 06:00:00,168140526.0,3362811.0,24,15224287.0,9.05,183364813.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-02-19 06:00:00,183364813.0,3667296.0,24,-7720151.0,-4.21,175644661.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-02-26 06:00:00,175644661.0,3512893.0,20,4718196.0,2.69,180362857.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-03-05 06:00:00,180362857.0,3607257.0,18,23104026.0,12.81,203466884.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-03-12 06:00:00,203466884.0,4069338.0,24,17930631.0,8.81,221397515.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-03-19 06:00:00,221397515.0,4427950.0,19,19573952.0,8.84,240971467.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-03-26 06:00:00,240971467.0,4819429.0,24,4017115.0,1.67,244988582.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-04-02 06:00:00,244988582.0,4899772.0,17,-36567444.0,-14.93,208421138.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-04-09 06:00:00,208421138.0,4168423.0,24,-9095361.0,-4.36,199325777.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-04-16 06:00:00,199325777.0,3986516.0,22,8844798.0,4.44,208170574.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-04-23 06:00:00,208170574.0,4163411.0,21,-9489383.0,-4.56,198681192.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-04-30 06:00:00,198681192.0,3973624.0,12,7324599.0,3.69,206005790.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-05-07 06:00:00,206005790.0,4120116.0,23,-7257.0,-0.0,205998534.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-05-14 06:00:00,205998534.0,4119971.0,23,12945426.0,6.28,218943960.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-05-21 06:00:00,218943960.0,4378879.0,24,19926897.0,9.1,238870857.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-05-28 06:00:00,238870857.0,4777417.0,16,11167761.0,4.68,250038619.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-06-04 06:00:00,250038619.0,5000772.0,20,37913950.0,15.16,287952568.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-06-11 06:00:00,287952568.0,5759051.0,18,-4218572.0,-1.47,283733997.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-06-18 06:00:00,283733997.0,5674680.0,19,-1130295.0,-0.4,282603702.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-06-25 06:00:00,282603702.0,5652074.0,24,-13869058.0,-4.91,268734644.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-07-02 06:00:00,268734644.0,5374693.0,17,-18277631.0,-6.8,250457013.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-07-09 06:00:00,250457013.0,5009140.0,23,16534976.0,6.6,266991988.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-07-16 06:00:00,266991988.0,5339840.0,22,25026277.0,9.37,292018266.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-07-23 06:00:00,292018266.0,5840365.0,23,11884609.0,4.07,303902874.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-07-30 06:00:00,303902874.0,6078057.0,8,4452852.0,1.47,308355727.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-08-06 06:00:00,308355727.0,6167115.0,19,2919778.0,0.95,311275505.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-08-13 06:00:00,311275505.0,6225510.0,19,-27835708.0,-8.94,283439797.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-08-20 06:00:00,283439797.0,5668796.0,19,-9257186.0,-3.27,274182611.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-08-27 06:00:00,274182611.0,5483652.0,17,40399213.0,14.73,314581824.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-09-03 06:00:00,314581824.0,6291636.0,15,3094241.0,0.98,317676065.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-09-10 06:00:00,317676065.0,6353521.0,22,63800052.0,20.08,381476117.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-09-17 06:00:00,381476117.0,7629522.0,22,82281262.0,21.57,463757378.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-09-24 06:00:00,463757378.0,9275148.0,21,-11754009.0,-2.53,452003369.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-10-01 06:00:00,452003369.0,9040067.0,12,40762610.0,9.02,492765979.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-10-08 06:00:00,492765979.0,9855320.0,14,-10021027.0,-2.03,482744953.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-10-15 06:00:00,482744953.0,9654899.0,15,948900.0,0.2,483693853.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-10-22 06:00:00,483693853.0,9673877.0,20,-29363233.0,-6.07,454330620.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-10-29 06:00:00,454330620.0,9086612.0,9,-6859986.0,-1.51,447470634.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-11-05 06:00:00,447470634.0,8949413.0,17,11209686.0,2.51,458680319.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-11-12 06:00:00,458680319.0,9173606.0,24,-10063789.0,-2.19,448616530.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-11-19 06:00:00,448616530.0,8972331.0,24,8310438.0,1.85,456926968.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-11-26 06:00:00,456926968.0,9138539.0,24,42789559.0,9.36,499716527.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-12-03 06:00:00,499716527.0,9994331.0,15,31758492.0,6.36,531475019.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-12-10 06:00:00,531475019.0,10629500.0,22,17055417.0,3.21,548530436.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-12-17 06:00:00,548530436.0,10970609.0,14,10181643.0,1.86,558712079.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2018-12-24 06:00:00,558712079.0,11174242.0,5,-7608062.0,-1.36,551104017.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-01-07 06:00:00,551104017.0,11022080.0,20,78973488.0,14.33,630077505.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-01-14 06:00:00,630077505.0,12601550.0,23,-21431759.0,-3.4,608645746.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-01-21 06:00:00,608645746.0,12172915.0,21,-591305.0,-0.1,608054441.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-01-28 06:00:00,608054441.0,12161089.0,12,-9095936.0,-1.5,598958506.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-02-04 06:00:00,598958506.0,11979170.0,19,-8714592.0,-1.45,590243914.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-02-11 06:00:00,590243914.0,11804878.0,24,64508918.0,10.93,654752832.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-02-18 06:00:00,654752832.0,13095057.0,22,47153367.0,7.2,701906199.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-02-25 06:00:00,701906199.0,14038124.0,22,50281569.0,7.16,752187768.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-03-04 06:00:00,752187768.0,15043755.0,15,-25694440.0,-3.42,726493327.0,V1_MaxTrades_5_JPY_3_AUD_3
V1_MaxTrades_5_JPY_3_AUD_3,2019-03-11 06:00:00,726493327.0,14529867.0,23,31757259.0,4.37,758250586.0,V1_MaxTrades_5_JPY_3_AUD_3
