Period,Method,StrategyNo,Strategy,Symbol,Direction,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE,HighMinusLowAvgR,MaxMinusMinAvgR,Eligible,CILow,CIHigh,ValidBootstraps,ClearDependence
FULL,primary,4,4_GJ_Port_Log1,GBPJPY,Long,HIGH,268,17.235384604,0.06431113658208955,1.5420850164159274,62.31343283582089,0.2935928143173652,-0.31479817214851485,False,0.042851734890422884,0.042851734890422884,True,-0.008672306790404143,0.09418825303374222,5000,False
FULL,primary,5,5_GJ_Port_Log2,GBPJPY,Short,LOW,462,20.675555553,0.044752284746753246,1.1724288110061913,50.43290043290043,0.6033619456351932,-0.5236147501310043,False,0.09747302389769119,0.09747302389769119,True,-0.03866788837094024,0.2422070851651716,5000,False
FULL,primary,5,5_GJ_Port_Log2,GBPJPY,Short,NORMAL,339,26.620000002,0.07852507375221239,1.275962956155626,51.32743362831859,0.7073690932471264,-0.5846195286242424,False,0.09747302389769119,0.09747302389769119,True,-0.03866788837094024,0.2422070851651716,5000,False
FULL,primary,5,5_GJ_Port_Log2,GBPJPY,Short,HIGH,360,51.201111112,0.14222530864444444,1.3906824925930221,49.166666666666664,1.0296986817288136,-0.720085470076923,False,0.09747302389769119,0.09747302389769119,True,-0.03866788837094024,0.2422070851651716,5000,False
FULL,primary,6,6_GJ_Old_Mon,GBPJPY,Long,LOW,198,4.574,0.0231010101010101,1.0638648422228427,47.97979797979798,0.8020421052631579,-0.6953398058252428,False,0.367173183447377,0.367173183447377,True,0.1077595011083457,0.6380842584176162,5000,True
FULL,primary,6,6_GJ_Old_Mon,GBPJPY,Long,NORMAL,133,29.648,0.2229172932330827,1.6174094127446896,56.390977443609025,1.0355733333333335,-0.8279310344827586,False,0.367173183447377,0.367173183447377,True,0.1077595011083457,0.6380842584176162,5000,True
FULL,primary,6,6_GJ_Old_Mon,GBPJPY,Long,HIGH,124,48.394,0.3902741935483871,2.0279099405267633,58.06451612903226,1.3260277777777778,-0.9053846153846153,False,0.367173183447377,0.367173183447377,True,0.1077595011083457,0.6380842584176162,5000,True
FULL,primary,7,7_GJ_Mon_Blitz,GBPJPY,Long,LOW,228,6.497692302,0.02849865044736842,1.2779898634838949,53.50877192982456,0.2448486758852459,-0.22050798260377358,False,0.04196892116047471,0.043771518412387675,True,-0.04073762194579698,0.12474929215802401,5000,False
FULL,primary,7,7_GJ_Mon_Blitz,GBPJPY,Long,NORMAL,164,11.852307693,0.0722701688597561,1.6593068035566911,57.92682926829268,0.31399190286315787,-0.2605351170869565,False,0.04196892116047471,0.043771518412387675,True,-0.04073762194579698,0.12474929215802401,5000,False
FULL,primary,7,7_GJ_Mon_Blitz,GBPJPY,Long,HIGH,153,10.781538456,0.07046757160784313,1.5411583007737488,58.82352941176471,0.34116239314444446,-0.3162393163015873,False,0.04196892116047471,0.043771518412387675,True,-0.04073762194579698,0.12474929215802401,5000,False
FULL,primary,8,8_AJ_Core1,AUDJPY,Long,LOW,224,14.939999998,0.0666964285625,1.3767833981188047,58.48214285714286,0.4167284623740458,-0.42635944702150536,False,0.10642215214991832,0.10642215214991832,True,-0.035938817069857326,0.2437726433125131,5000,False
