RiskPct,Period,Candidate,Trades,StartCapital,FinalCapital,NetProfitJPY,ReturnPct,MaxDDJPY,MaxDDPct,WorstDayPct,WorstWeekPct,MoneyRoMD,MoneyPF
0.25,ALL,DELTA_M1_MINUS_M0,-461,0,-1073393.73817959798527212346132673051456,-1073393.73817959798527212346132673051456,-214.678747635919597054424692265346102912,-227070.35402638938826114710335615066832,0.390373815959527731675243108725958485577,4.0E-38,1E-39,7.02611164438704527065281701165209235004,0.018732583489950424537497052593918933039
1.0,IS,M0_BASELINE,9756,500000,641797084.0309961893827117503265452273482,641297084.0309961893827117503265452273482,128259.4168061992378765423500653090454696,46860603.1618058724440340264926670235166,24.72130751073537734954721929106771878520,-11.99999999999999999999999999999999999999,-14.45583571983571983571983571983571983570,13.68520763201978491198667424651313240920,1.313543796817843445158186253487852973008
1.0,IS,M1_MINUS_22,9482,500000,442765445.0996591314089093113751151722330,442265445.0996591314089093113751151722330,88453.08901993182628178186227502303444660,34892985.8701077694625700048905156635994,25.98787313211867121907260789374487018827,-12.00000000000000000000000000000000000003,-14.45583571983571983571983571983571983572,12.67490970093621177402311183807935230872,1.294868899055568087741010004982043422308
1.0,IS,DELTA_M1_MINUS_M0,-274,0,-199031638.9313370579738024389514300551152,-199031638.9313370579738024389514300551152,-39806.32778626741159476048779028601102300,-11967617.2916981029814640216021513599172,1.26656562138329386952538860267715140307,-4E-38,-2E-38,-1.01029793108357313796356240843378010048,-0.018674897762275357417176248505809550700
1.0,OOS1,M0_BASELINE,5547,641797084.0309961893827117503265452273482,181026848066.2146859355241172905770966257,180385050982.1836897461414055402505513984,28106.24346393443964193739519715253235658,15581019770.41437262351869450831859713208,21.04285847583609642465817139783673709726,-10.88000000000000000000000000000000000001,-12.82440165390165390165390165390165390166,11.57723009405990905427021473030076789480,1.469321014762637233383049468296574235241
1.0,OOS1,M1_MINUS_22,5389,442765445.0996591314089093113751151722330,134639954593.7436027384074456975868051051,134197189148.6439436069985363862116899329,30308.86683545017614888757008483828144018,10796122455.40646847391811622255588715704,20.45671567884433200506954129940156782624,-10.87999999999999999999999999999999999998,-13.12583022533022533022533022533022533020,12.43012847463960043192244952841242572578,1.494713307091195544127197988235997398345
1.0,OOS1,DELTA_M1_MINUS_M0,-158,-199031638.9313370579738024389514300551152,-46386893472.4710831971166715929902915206,-46187861833.5397461391428691540388614655,2202.62337151573650695017488768574908360,-4784897315.00790414960057828576270997504,-0.58614279699176441958863009843516927102,3E-38,-0.30142857142857142857142857142857142854,0.85289838057969137765223479811165783098,0.025392292328558310744148519939423163104
1.0,OOS2,M0_BASELINE,995,181026848066.2146859355241172905770966257,213166301997.7068453687120545483699964369,32139453931.4921594331879372577928998112,17.75397090255718497566469295820429263876,42261845636.9365283701054453617970549782,17.62714151192784859490730246601260256871,-4.697609947748426986010014373402830152323,-5.397048174048174048174048174048174048158,0.7604839175173770366242218932982978216766,1.074202653826186533998262818754964540144
1.0,OOS2,M1_MINUS_22,966,134639954593.7436027384074456975868051051,162324344101.3806140056993704739714617383,27684389507.6370112672919247763846566332,20.56179355613317976881741708885227288311,23419985616.2975863725312711512961634780,13.56974722701000862733963896120418790504,-4.697609947748426986010014373402830152360,-5.288937839937839937839937839937839937867,1.182083967138386955851486372241260454221,1.091176502585268583091147310373137242793
1.0,OOS2,DELTA_M1_MINUS_M0,-29,-46386893472.4710831971166715929902915206,-50841957896.3262313630126840743985346986,-4455064423.8551481658960124814082431780,2.80782265357599479315272413064798024435,-18841860020.6389419975741742105008915002,-4.05739428491783996756766350480841466367,-3.7E-38,0.108110334110334110334110334110334110291,0.4216000496210099192272644789429626325444,0.016973848759082049092884491618172702649
1.0,OOS_COMBINED,M0_BASELINE,6542,641797084.0309961893827117503265452273482,213166301997.7068453687120545483699964369,212524504913.6758491793293427980434512096,33113.97172122579787110416048512578821778,42261845636.9365283701054453617970549782,21.04285847583609642465817139783673709726,-10.88000000000000000000000000000000000001,-12.82440165390165390165390165390165390166,5.028755883958155031572361397249050620604,1.259973893697824492718693872029922762712
1.0,OOS_COMBINED,M1_MINUS_22,6355,442765445.0996591314089093113751151722330,162324344101.3806140056993704739714617383,161881578656.2809548742904611625963465661,36561.47525691489005041163219661752383445,23419985616.2975863725312711512961634780,20.45671567884433200506954129940156782624,-10.87999999999999999999999999999999999998,-13.12583022533022533022533022533022533020,6.912112642102999502824267193562491648781,1.281583289847469644975825383898297667021
1.0,OOS_COMBINED,DELTA_M1_MINUS_M0,-187,-199031638.9313370579738024389514300551152,-50841957896.3262313630126840743985346986,-50642926257.3948943050388816354471046435,3447.50353568909217930747171149173561667,-18841860020.6389419975741742105008915002,-0.58614279699176441958863009843516927102,3E-38,-0.30142857142857142857142857142857142854,1.883356758144844471251905796313441028177,0.021609396149645152257131511868374904309
1.0,ALL,M0_BASELINE,16298,500000,213166301997.7068453687120545483699964369,213165801997.7068453687120545483699964369,42633160.39954136907374241090967399928738,42261845636.9365283701054453617970549782,24.72130751073537734954721929106771878520,-11.99999999999999999999999999999999999999,-14.45583571983571983571983571983571983570,5.043930258724942487378850233783267694208,1.260107589387155048863772200844458033600
1.0,ALL,M1_MINUS_22,15837,500000,162324344101.3806140056993704739714617383,162323844101.3806140056993704739714617383,32464768.82027612280113987409479429234766,23419985616.2975863725312711512961634780,25.98787313211867121907260789374487018827,-12.00000000000000000000000000000000000003,-14.45583571983571983571983571983571983572,6.930996746147533749449732467665295071787,1.281617860962762008859122573747172735369
1.0,ALL,DELTA_M1_MINUS_M0,-461,0,-50841957896.3262313630126840743985346986,-50841957896.3262313630126840743985346986,-10168391.57926524627260253681487970693972,-18841860020.6389419975741742105008915002,1.26656562138329386952538860267715140307,-4E-38,-2E-38,1.887066487422591262070882233882027377579,0.021510271575606959995350372902714701769
1.5,IS,M0_BASELINE,9756,500000,15889178370.86289108106783937886793622502,15888678370.86289108106783937886793622502,3177735.674172578216213567875773587245004,1550994690.67475973638403252629329183145,35.15375386393130334003128179207256785136,-18.00000000000000000000000000000000000007,-21.68375357975357975357975357975357975365,10.24418617703360848823002208656011029568,1.304819053802970742269302768607951060231
1.5,IS,M1_MINUS_22,9482,500000,9247945266.444447960605306997222628871952,9247445266.444447960605306997222628871952,1849489.053288889592121061399444525774390,1027115003.531204749087146174642563705319,36.79601047770766361046272814212923010601,-18.00000000000000000000000000000000000002,-21.68375357975357975357975357975357975360,9.003320207232764478439804702896027270735,1.280358171818780051669708295810686427873
1.5,IS,DELTA_M1_MINUS_M0,-274,0,-6641233104.418443120462532381645307353068,-6641233104.418443120462532381645307353068,-1328246.620883688624092506476329061470614,-523879687.143554987296886351650728126131,1.64225661377636027043144635005666225465,5E-38,5E-38,-1.240865969800844009790217383664083024945,-0.024460881984190690599594472797264632358
1.5,OOS1,M0_BASELINE,5547,15889178370.86289108106783937886793622502,58000602618528.24704207284030676419403981,57984713440157.38415099177246738532610358,364932.1071660196709485567892789259583579,5489263346550.75823605869194595527909555,30.77204201714300122674521500704133681746,-16.32000000000000000000000000000000000002,-19.23660248085248085248085248085248085251,10.56329597970422494104985892224582742755,1.454467496984986251071085709230977622558
1.5,OOS1,M1_MINUS_22,5389,9247945266.444447960605306997222628871952,37910438430714.76392553717556355140427429,37901190485448.31947757657025655418164542,409833.6375645545719814639968387714732508,3348885748314.44648383198420023360059378,29.92358796017790037305501790577114041178,-16.31999999999999999999999999999999999997,-19.68874533799533799533799533799533799530,11.31755256342341926572778878526556000277,1.476459491023048336173874125729686579580
1.5,OOS1,DELTA_M1_MINUS_M0,-158,-6641233104.418443120462532381645307353068,-20090164187813.48311653566474321278976552,-20083522954709.06467341520221083114445816,44901.5303985349010329072075598455148929,-2140377598236.31175222670774572167850177,-0.84845405696510085369019710127019640568,5E-38,-0.45214285714285714285714285714285714279,0.75425658371919432467792986301973257522,0.021991994038062085102788416498708957022
1.5,OOS2,M0_BASELINE,995,58000602618528.24704207284030676419403981,72337671528311.98816720044204898188600562,14337068909783.74112512760174221769196581,24.71882749922287135024999246904132403443,22126674924996.66913064841421641493994859,25.50083086488850027953361486899671293554,-7.138400819451365131765001629838517242002,-8.095572261072261072261072261072261072248,0.6479540626136757588513266925310538307584,1.064796933754351036224409270725231920137
1.5,OOS2,M1_MINUS_22,966,37910438430714.76392553717556355140427429,49001609670735.02541468561410609077396351,11091171240020.26148914843854253936968922,29.25624629820760528366842538897783544506,10896005321345.45839165471210307780514238,20.11502556127528443943699122124169244501,-7.138400819451365131765001629838517242037,-7.933406759906759906759906759906759906770,1.017911694508121225642813756958971197394,1.081818581799217871742907061918312966689
1.5,OOS2,DELTA_M1_MINUS_M0,-29,-20090164187813.48311653566474321278976552,-23336061857576.96275251482794289111204211,-3245897669763.47963597916319967832227659,4.53741879898473393341843291993651141063,-11230669603651.21073899370211333713480621,-5.38580530361321584009662364775502049053,-3.5E-38,0.162165501165501165501165501165501165478,0.3699576318944454667914870644279173666356,0.017021648044866835518497791193081046552
1.5,OOS_COMBINED,M0_BASELINE,6542,15889178370.86289108106783937886793622502,72337671528311.98816720044204898188600562,72321782349941.12527611937420960301806939,455163.7640531664429408248666102431027842,22126674924996.66913064841421641493994859,30.77204201714300122674521500704133681746,-16.32000000000000000000000000000000000002,-19.23660248085248085248085248085248085251,3.268533685928502080833930775097778966262,1.207314968957020782256850420684447128288
1.5,OOS_COMBINED,M1_MINUS_22,6355,9247945266.444447960605306997222628871952,49001609670735.02541468561410609077396351,48992361725468.58096672500879909355133464,529764.8322296423501980989909984108105182,10896005321345.45839165471210307780514238,29.92358796017790037305501790577114041178,-16.31999999999999999999999999999999999997,-19.68874533799533799533799533799533799530,4.496359930138040329703215249819876597488,1.227759521412438748374486157382943858300
1.5,OOS_COMBINED,DELTA_M1_MINUS_M0,-187,-6641233104.418443120462532381645307353068,-23336061857576.96275251482794289111204211,-23329420624472.54430939436541050946673475,74601.0681764759072572741243881677077340,-11230669603651.21073899370211333713480621,-0.84845405696510085369019710127019640568,5E-38,-0.45214285714285714285714285714285714279,1.227826244209538248869284474722097631226,0.020444552455417966117635736698496730012
1.5,ALL,M0_BASELINE,16298,500000,72337671528311.98816720044204898188600562,72337671028311.98816720044204898188600562,14467534205.66239763344008840979637720112,22126674924996.66913064841421641493994859,35.15375386393130334003128179207256785136,-18.00000000000000000000000000000000000007,-21.68375357975357975357975357975357975365,3.269251763923714697846925290415715170326,1.207329535789533253679617041629064681409
1.5,ALL,M1_MINUS_22,15837,500000,49001609670735.02541468561410609077396351,49001609170735.02541468561410609077396351,9800321834.147005082937122821218154792702,10896005321345.45839165471210307780514238,36.79601047770766361046272814212923010601,-18.00000000000000000000000000000000000002,-21.68375357975357975357975357975357975360,4.497208630647421372914587043982764248731,1.227767585676263230616430984128510915902
1.5,ALL,DELTA_M1_MINUS_M0,-461,0,-23336061857576.96275251482794289111204211,-23336061857576.96275251482794289111204211,-4667212371.515392550502965588578222408418,-11230669603651.21073899370211333713480621,1.64225661377636027043144635005666225465,5E-38,5E-38,1.227956866723706675067661753567049078405,0.020438049886729976936813942499446234493
2.0,IS,M0_BASELINE,9756,500000,312946441433.8087069557917646334915235980,312945941433.8087069557917646334915235980,62589188.28676174139115835292669830471960,37150982829.4304135976824372201264410875,44.45131130978132448694325277754134465342,-24.00000000000000000000000000000000000003,-28.91167143967143967143967143967143967139,8.423624830347636030962639401249730688515,1.299209886714637557676329809417245639815
2.0,IS,M1_MINUS_22,9482,500000,155134826193.5121073732885502448196889172,155134326193.5121073732885502448196889172,31026865.23870242147465771004896393778344,21710853889.02371627255912102673949264364,46.33381707624085710760569002925648154115,-23.99999999999999999999999999999999999995,-28.91167143967143967143967143967143967144,7.145473272792041098959242304809124487648,1.270433640599032776012103595040605057726
2.0,IS,DELTA_M1_MINUS_M0,-274,0,-157811615240.2965995825032143886718346808,-157811615240.2965995825032143886718346808,-31562323.04805931991650064287773436693616,-15440128940.40669732512331619338694844386,1.88250576645953262066243725171513688773,8E-38,-5E-38,-1.278151557555594932003397096440606200867,-0.028776246115604781664226214376640582089
2.0,OOS1,M0_BASELINE,5547,312946441433.8087069557917646334915235980,12620813328099285.46169421488671321469823,12620500381657851.65298725909494858120671,4032798.814977806141468004465231414294111,1194256446147696.647520380344283672398458,39.92998121423609084705101330389624330012,-21.76000000000000000000000000000000000013,-25.64880330780330780330780330780330780346,10.56766360555783273228674054020451248722,1.442840278993012169948719595043638548816
2.0,OOS1,M1_MINUS_22,5389,155134826193.5121073732885502448196889172,7334206758124845.899551626906048684439835,7334051623298652.387444253617498439620146,4727533.980120170925208893244514618441307,649841520742732.581210437384447904926496,38.85601250009193234904889280126314185116,-21.75999999999999999999999999999999999990,-26.25166045066045066045066045066045066032,11.28590800864223141802613937061186984692,1.462017863358734383924671851160626486719
2.0,OOS1,DELTA_M1_MINUS_M0,-158,-157811615240.2965995825032143886718346808,-5286606569974439.562142587980664530258395,-5286448758359199.265543005477450141586564,694735.165142364783740888779283204147196,-544414925404964.066309942959835767471962,-1.07396871414415849800212050263310144896,2.3E-37,-0.60285714285714285714285714285714285686,0.71824440308439868573939883040735735970,0.019177584365722213975952256116987937903
2.0,OOS2,M0_BASELINE,995,12620813328099285.46169421488671321469823,16424958503575649.44624242235715534884922,3804145175476363.98454820747044213415099,30.14183853751107094255181598764172739673,6917277018825312.63981595116970377860103,32.79364523907108762790709329270088251237,-9.643760137816878208689501692686333839167,-10.79409634809634809634809634809634809638,0.5499483633694897729789418596121574185016,1.056110034066823015993554295704038671736
