Dataset,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance
Filter_v1_Best,2016-06-13 06:00:00,7717909.0,154358.0,21,1191188.0,15.43,8909097.0
Filter_v1_Best,2016-06-20 06:00:00,8909097.0,178182.0,26,4541807.0,50.98,13450904.0
Filter_v1_Best,2016-06-27 06:00:00,13450904.0,269018.0,25,-13532.0,-0.1,13437372.0
Filter_v1_Best,2016-07-04 06:00:00,13437372.0,268747.0,18,2229874.0,16.59,15667246.0
Filter_v1_Best,2016-07-11 06:00:00,15667246.0,313345.0,35,4713027.0,30.08,20380273.0
Filter_v1_Best,2016-07-18 06:00:00,20380273.0,407605.0,23,1525428.0,7.48,21905700.0
Filter_v1_Best,2016-07-25 06:00:00,21905700.0,438114.0,23,2442994.0,11.15,24348695.0
Filter_v1_Best,2016-08-01 06:00:00,24348695.0,486974.0,16,-566726.0,-2.33,23781969.0
Filter_v1_Best,2016-08-08 06:00:00,23781969.0,475639.0,22,5200326.0,21.87,28982295.0
Filter_v1_Best,2016-08-15 06:00:00,28982295.0,579646.0,16,1268284.0,4.38,30250578.0
Filter_v1_Best,2016-08-22 06:00:00,30250578.0,605012.0,20,-131825.0,-0.44,30118753.0
Filter_v1_Best,2016-08-29 06:00:00,30118753.0,602375.0,11,113723.0,0.38,30232476.0
Filter_v1_Best,2016-09-05 06:00:00,30232476.0,604650.0,25,-886729.0,-2.93,29345747.0
Filter_v1_Best,2016-09-12 06:00:00,29345747.0,586915.0,30,-5345929.0,-18.22,23999817.0
Filter_v1_Best,2016-09-19 06:00:00,23999817.0,479996.0,21,1671618.0,6.97,25671435.0
Filter_v1_Best,2016-09-26 06:00:00,25671435.0,513429.0,28,-1642812.0,-6.4,24028623.0
Filter_v1_Best,2016-10-03 06:00:00,24028623.0,480572.0,13,-454495.0,-1.89,23574129.0
Filter_v1_Best,2016-10-10 06:00:00,23574129.0,471483.0,15,1654784.0,7.02,25228913.0
Filter_v1_Best,2016-10-17 06:00:00,25228913.0,504578.0,16,34340.0,0.14,25263253.0
Filter_v1_Best,2016-10-24 06:00:00,25263253.0,505265.0,19,2676922.0,10.6,27940175.0
Filter_v1_Best,2016-10-31 06:00:00,27940175.0,558803.0,8,84196.0,0.3,28024371.0
Filter_v1_Best,2016-11-07 06:00:00,28024371.0,560487.0,37,-1628360.0,-5.81,26396011.0
Filter_v1_Best,2016-11-14 06:00:00,26396011.0,527920.0,27,2131535.0,8.08,28527546.0
Filter_v1_Best,2016-11-21 06:00:00,28527546.0,570551.0,27,3987465.0,13.98,32515011.0
Filter_v1_Best,2016-11-28 06:00:00,32515011.0,650300.0,16,690475.0,2.12,33205486.0
Filter_v1_Best,2016-12-05 06:00:00,33205486.0,664110.0,25,6324409.0,19.05,39529895.0
Filter_v1_Best,2016-12-12 06:00:00,39529895.0,790598.0,22,2023503.0,5.12,41553399.0
Filter_v1_Best,2016-12-19 06:00:00,41553399.0,831068.0,23,-2010615.0,-4.84,39542784.0
Filter_v1_Best,2017-01-02 06:00:00,39542784.0,790856.0,9,1744653.0,4.41,41287436.0
Filter_v1_Best,2017-01-09 06:00:00,41287436.0,825749.0,41,4680980.0,11.34,45968416.0
Filter_v1_Best,2017-01-16 06:00:00,45968416.0,919368.0,16,756924.0,1.65,46725340.0
Filter_v1_Best,2017-01-23 06:00:00,46725340.0,934507.0,25,-2799059.0,-5.99,43926281.0
Filter_v1_Best,2017-01-30 06:00:00,43926281.0,878526.0,8,-1999188.0,-4.55,41927093.0
Filter_v1_Best,2017-02-06 06:00:00,41927093.0,838542.0,30,1849839.0,4.41,43776932.0
Filter_v1_Best,2017-02-13 06:00:00,43776932.0,875539.0,29,6609504.0,15.1,50386436.0
Filter_v1_Best,2017-02-20 06:00:00,50386436.0,1007729.0,27,7141721.0,14.17,57528157.0
Filter_v1_Best,2017-02-27 06:00:00,57528157.0,1150563.0,23,11218546.0,19.5,68746703.0
Filter_v1_Best,2017-03-06 06:00:00,68746703.0,1374934.0,25,5829659.0,8.48,74576362.0
Filter_v1_Best,2017-03-13 06:00:00,74576362.0,1491527.0,22,16407179.0,22.0,90983540.0
Filter_v1_Best,2017-03-20 06:00:00,90983540.0,1819671.0,27,-5710539.0,-6.28,85273002.0
Filter_v1_Best,2017-03-27 06:00:00,85273002.0,1705460.0,29,6582875.0,7.72,91855876.0
Filter_v1_Best,2017-04-03 06:00:00,91855876.0,1837118.0,19,-7858598.0,-8.56,83997278.0
Filter_v1_Best,2017-04-10 06:00:00,83997278.0,1679946.0,38,-6774089.0,-8.06,77223189.0
Filter_v1_Best,2017-04-17 06:00:00,77223189.0,1544464.0,24,-2388298.0,-3.09,74834891.0
Filter_v1_Best,2017-04-24 06:00:00,74834891.0,1496698.0,24,-7718918.0,-10.31,67115973.0
Filter_v1_Best,2017-05-01 06:00:00,67115973.0,1342319.0,13,2067718.0,3.08,69183691.0
Filter_v1_Best,2017-05-08 06:00:00,69183691.0,1383674.0,32,-5558422.0,-8.03,63625270.0
Filter_v1_Best,2017-05-15 06:00:00,63625270.0,1272505.0,26,2360376.0,3.71,65985646.0
Filter_v1_Best,2017-05-22 06:00:00,65985646.0,1319713.0,30,10215658.0,15.48,76201304.0
Filter_v1_Best,2017-05-29 06:00:00,76201304.0,1524026.0,16,938157.0,1.23,77139461.0
Filter_v1_Best,2017-06-05 06:00:00,77139461.0,1542789.0,22,15834997.0,20.53,92974458.0
Filter_v1_Best,2017-06-12 06:00:00,92974458.0,1859489.0,22,-3545502.0,-3.81,89428956.0
Filter_v1_Best,2017-06-19 06:00:00,89428956.0,1788579.0,25,3244682.0,3.63,92673637.0
Filter_v1_Best,2017-06-26 06:00:00,92673637.0,1853473.0,28,3896603.0,4.2,96570241.0
Filter_v1_Best,2017-07-03 06:00:00,96570241.0,1931405.0,19,2575968.0,2.67,99146209.0
Filter_v1_Best,2017-07-10 06:00:00,99146209.0,1982924.0,38,2791081.0,2.82,101937290.0
Filter_v1_Best,2017-07-17 06:00:00,101937290.0,2038746.0,21,8159463.0,8.0,110096753.0
Filter_v1_Best,2017-07-24 06:00:00,110096753.0,2201935.0,24,16984104.0,15.43,127080857.0
Filter_v1_Best,2017-07-31 06:00:00,127080857.0,2541617.0,16,10733058.0,8.45,137813915.0
Filter_v1_Best,2017-08-07 06:00:00,137813915.0,2756278.0,19,18105138.0,13.14,155919053.0
Filter_v1_Best,2017-08-14 06:00:00,155919053.0,3118381.0,18,9194878.0,5.9,165113931.0
Filter_v1_Best,2017-08-21 06:00:00,165113931.0,3302279.0,19,-4929269.0,-2.99,160184662.0
Filter_v1_Best,2017-08-28 06:00:00,160184662.0,3203693.0,11,5577345.0,3.48,165762008.0
Filter_v1_Best,2017-09-04 06:00:00,165762008.0,3315240.0,21,-14690965.0,-8.86,151071043.0
Filter_v1_Best,2017-09-11 06:00:00,151071043.0,3021421.0,37,8796607.0,5.82,159867650.0
Filter_v1_Best,2017-09-18 06:00:00,159867650.0,3197353.0,18,5179050.0,3.24,165046700.0
Filter_v1_Best,2017-09-25 06:00:00,165046700.0,3300934.0,29,-7681650.0,-4.65,157365050.0
Filter_v1_Best,2017-10-02 06:00:00,157365050.0,3147301.0,13,2334220.0,1.48,159699270.0
Filter_v1_Best,2017-10-09 06:00:00,159699270.0,3193985.0,13,10639107.0,6.66,170338377.0
Filter_v1_Best,2017-10-16 06:00:00,170338377.0,3406768.0,16,4306948.0,2.53,174645325.0
Filter_v1_Best,2017-10-23 06:00:00,174645325.0,3492906.0,20,-4386772.0,-2.51,170258552.0
Filter_v1_Best,2017-10-30 06:00:00,170258552.0,3405171.0,7,3625279.0,2.13,173883831.0
Filter_v1_Best,2017-11-06 06:00:00,173883831.0,3477677.0,32,8572826.0,4.93,182456657.0
Filter_v1_Best,2017-11-13 06:00:00,182456657.0,3649133.0,31,16842236.0,9.23,199298893.0
Filter_v1_Best,2017-11-20 06:00:00,199298893.0,3985978.0,27,-2875838.0,-1.44,196423055.0
Filter_v1_Best,2017-11-27 06:00:00,196423055.0,3928461.0,25,2876722.0,1.46,199299777.0
Filter_v1_Best,2017-12-04 06:00:00,199299777.0,3985996.0,17,10004866.0,5.02,209304643.0
Filter_v1_Best,2017-12-11 06:00:00,209304643.0,4186093.0,26,34027489.0,16.26,243332132.0
Filter_v1_Best,2017-12-18 06:00:00,243332132.0,4866643.0,21,12129303.0,4.98,255461435.0
Filter_v1_Best,2018-01-01 06:00:00,255461435.0,5109229.0,4,-6535758.0,-2.56,248925677.0
Filter_v1_Best,2018-01-08 06:00:00,248925677.0,4978514.0,32,-6735705.0,-2.71,242189972.0
Filter_v1_Best,2018-01-15 06:00:00,242189972.0,4843799.0,23,37285771.0,15.4,279475743.0
Filter_v1_Best,2018-01-22 06:00:00,279475743.0,5589515.0,24,50676271.0,18.13,330152014.0
Filter_v1_Best,2018-01-29 06:00:00,330152014.0,6603040.0,12,1753893.0,0.53,331905906.0
Filter_v1_Best,2018-02-05 06:00:00,331905906.0,6638118.0,24,2648589.0,0.8,334554496.0
Filter_v1_Best,2018-02-12 06:00:00,334554496.0,6691090.0,32,40513727.0,12.11,375068222.0
Filter_v1_Best,2018-02-19 06:00:00,375068222.0,7501364.0,26,-15070794.0,-4.02,359997428.0
Filter_v1_Best,2018-02-26 06:00:00,359997428.0,7199949.0,21,6070336.0,1.69,366067765.0
Filter_v1_Best,2018-03-05 06:00:00,366067765.0,7321355.0,20,42606774.0,11.64,408674539.0
Filter_v1_Best,2018-03-12 06:00:00,408674539.0,8173491.0,36,69906957.0,17.11,478581496.0
Filter_v1_Best,2018-03-19 06:00:00,478581496.0,9571630.0,20,41271990.0,8.62,519853486.0
Filter_v1_Best,2018-03-26 06:00:00,519853486.0,10397070.0,28,27083945.0,5.21,546937431.0
Filter_v1_Best,2018-04-02 06:00:00,546937431.0,10938749.0,19,-65916023.0,-12.05,481021408.0
Filter_v1_Best,2018-04-09 06:00:00,481021408.0,9620428.0,40,25363458.0,5.27,506384867.0
Filter_v1_Best,2018-04-16 06:00:00,506384867.0,10127697.0,24,14527027.0,2.87,520911894.0
Filter_v1_Best,2018-04-23 06:00:00,520911894.0,10418238.0,25,-26531182.0,-5.09,494380711.0
Filter_v1_Best,2018-04-30 06:00:00,494380711.0,9887614.0,12,18225884.0,3.69,512606595.0
Filter_v1_Best,2018-05-07 06:00:00,512606595.0,10252132.0,32,3016678.0,0.59,515623272.0
Filter_v1_Best,2018-05-14 06:00:00,515623272.0,10312465.0,31,-9213980.0,-1.79,506409293.0
Filter_v1_Best,2018-05-21 06:00:00,506409293.0,10128186.0,27,34516934.0,6.82,540926227.0
Filter_v1_Best,2018-05-28 06:00:00,540926227.0,10818525.0,19,20506772.0,3.79,561433000.0
Filter_v1_Best,2018-06-04 06:00:00,561433000.0,11228660.0,22,82949204.0,14.77,644382203.0
Filter_v1_Best,2018-06-11 06:00:00,644382203.0,12887644.0,23,9263463.0,1.44,653645666.0
Filter_v1_Best,2018-06-18 06:00:00,653645666.0,13072913.0,21,9221153.0,1.41,662866819.0
Filter_v1_Best,2018-06-25 06:00:00,662866819.0,13257336.0,29,-13847513.0,-2.09,649019307.0
Filter_v1_Best,2018-07-02 06:00:00,649019307.0,12980386.0,19,-35172610.0,-5.42,613846696.0
Filter_v1_Best,2018-07-09 06:00:00,613846696.0,12276934.0,40,34330601.0,5.59,648177297.0
Filter_v1_Best,2018-07-16 06:00:00,648177297.0,12963546.0,24,52019728.0,8.03,700197025.0
Filter_v1_Best,2018-07-23 06:00:00,700197025.0,14003941.0,26,34752113.0,4.96,734949139.0
Filter_v1_Best,2018-07-30 06:00:00,734949139.0,14698983.0,9,10447933.0,1.42,745397072.0
Filter_v1_Best,2018-08-06 06:00:00,745397072.0,14907941.0,19,7058062.0,0.95,752455134.0
Filter_v1_Best,2018-08-13 06:00:00,752455134.0,15049103.0,19,-67288048.0,-8.94,685167086.0
Filter_v1_Best,2018-08-20 06:00:00,685167086.0,13703342.0,19,-22377659.0,-3.27,662789427.0
Filter_v1_Best,2018-08-27 06:00:00,662789427.0,13255789.0,17,97658167.0,14.73,760447594.0
Filter_v1_Best,2018-09-03 06:00:00,760447594.0,15208952.0,18,13065629.0,1.72,773513223.0
Filter_v1_Best,2018-09-10 06:00:00,773513223.0,15470264.0,37,113947982.0,14.73,887461205.0
Filter_v1_Best,2018-09-17 06:00:00,887461205.0,17749224.0,23,199485914.0,22.48,1086947119.0
Filter_v1_Best,2018-09-24 06:00:00,1086947119.0,21738942.0,24,18696021.0,1.72,1105643140.0
Filter_v1_Best,2018-10-01 06:00:00,1105643140.0,22112863.0,12,99709213.0,9.02,1205352352.0
Filter_v1_Best,2018-10-08 06:00:00,1205352352.0,24107047.0,14,-24512382.0,-2.03,1180839970.0
Filter_v1_Best,2018-10-15 06:00:00,1180839970.0,23616799.0,15,2321100.0,0.2,1183161070.0
Filter_v1_Best,2018-10-22 06:00:00,1183161070.0,23663221.0,20,-71825255.0,-6.07,1111335815.0
Filter_v1_Best,2018-10-29 06:00:00,1111335815.0,22226716.0,9,-16780177.0,-1.51,1094555638.0
Filter_v1_Best,2018-11-05 06:00:00,1094555638.0,21891113.0,23,24724253.0,2.26,1119279891.0
Filter_v1_Best,2018-11-12 06:00:00,1119279891.0,22385598.0,35,112422122.0,10.04,1231702013.0
Filter_v1_Best,2018-11-19 06:00:00,1231702013.0,24634040.0,26,11016075.0,0.89,1242718088.0
Filter_v1_Best,2018-11-26 06:00:00,1242718088.0,24854362.0,28,158638264.0,12.77,1401356352.0
Filter_v1_Best,2018-12-03 06:00:00,1401356352.0,28027127.0,18,92646196.0,6.61,1494002549.0
Filter_v1_Best,2018-12-10 06:00:00,1494002549.0,29880051.0,35,59174444.0,3.96,1553176993.0
Filter_v1_Best,2018-12-17 06:00:00,1553176993.0,31063540.0,15,21021320.0,1.35,1574198313.0
Filter_v1_Best,2018-12-24 06:00:00,1574198313.0,31483966.0,5,-21436083.0,-1.36,1552762230.0
Filter_v1_Best,2019-01-07 06:00:00,1552762230.0,31055245.0,28,244781685.0,15.76,1797543915.0
Filter_v1_Best,2019-01-14 06:00:00,1797543915.0,35950878.0,28,-145345472.0,-8.09,1652198443.0
Filter_v1_Best,2019-01-21 06:00:00,1652198443.0,33043969.0,22,597806.0,0.04,1652796249.0
Filter_v1_Best,2019-01-28 06:00:00,1652796249.0,33055925.0,14,-15679010.0,-0.95,1637117239.0
Filter_v1_Best,2019-02-04 06:00:00,1637117239.0,32742345.0,21,-22126680.0,-1.35,1614990559.0
Filter_v1_Best,2019-02-11 06:00:00,1614990559.0,32299811.0,35,319174738.0,19.76,1934165297.0
Filter_v1_Best,2019-02-18 06:00:00,1934165297.0,38683306.0,24,157592426.0,8.15,2091757723.0
Filter_v1_Best,2019-02-25 06:00:00,2091757723.0,41835154.0,25,177494687.0,8.49,2269252411.0
Filter_v1_Best,2019-03-04 06:00:00,2269252411.0,45385048.0,17,-80849597.0,-3.56,2188402814.0
Filter_v1_Best,2019-03-11 06:00:00,2188402814.0,43768056.0,36,34040818.0,1.56,2222443632.0
Filter_v1_Best,2019-03-18 06:00:00,2222443632.0,44448873.0,18,66816770.0,3.01,2289260402.0
Filter_v1_Best,2019-03-25 06:00:00,2289260402.0,45785208.0,29,53313307.0,2.33,2342573710.0
Filter_v1_Best,2019-04-01 06:00:00,2342573710.0,46851474.0,18,101006963.0,4.31,2443580672.0
Filter_v1_Best,2019-04-08 06:00:00,2443580672.0,48871613.0,35,173777628.0,7.11,2617358300.0
Filter_v1_Best,2019-04-15 06:00:00,2617358300.0,52347166.0,26,66189682.0,2.53,2683547982.0
Filter_v1_Best,2019-04-22 06:00:00,2683547982.0,53670960.0,23,-156413947.0,-5.83,2527134036.0
Filter_v1_Best,2019-04-29 06:00:00,2527134036.0,50542681.0,9,42556281.0,1.68,2569690316.0
Filter_v1_Best,2019-05-06 06:00:00,2569690316.0,51393806.0,24,-58340188.0,-2.27,2511350129.0
Filter_v1_Best,2019-05-13 06:00:00,2511350129.0,50227003.0,35,-269506067.0,-10.73,2241844061.0
Filter_v1_Best,2019-05-20 06:00:00,2241844061.0,44836881.0,27,-75605971.0,-3.37,2166238091.0
Filter_v1_Best,2019-05-27 06:00:00,2166238091.0,43324762.0,29,61171513.0,2.82,2227409604.0
Filter_v1_Best,2019-06-03 06:00:00,2227409604.0,44548192.0,17,142906.0,0.01,2227552510.0
Filter_v1_Best,2019-06-10 06:00:00,2227552510.0,44551050.0,38,-424199231.0,-19.04,1803353279.0
Filter_v1_Best,2019-06-17 06:00:00,1803353279.0,36067066.0,17,-50515639.0,-2.8,1752837641.0
Filter_v1_Best,2019-06-24 06:00:00,1752837641.0,35056753.0,27,49922314.0,2.85,1802759955.0
Filter_v1_Best,2019-07-01 06:00:00,1802759955.0,36055199.0,18,48937955.0,2.71,1851697910.0
Filter_v1_Best,2019-07-08 06:00:00,1851697910.0,37033958.0,36,-100660950.0,-5.44,1751036960.0
Filter_v1_Best,2019-07-15 06:00:00,1751036960.0,35020739.0,26,66148641.0,3.78,1817185601.0
Filter_v1_Best,2019-07-22 06:00:00,1817185601.0,36343712.0,29,-82839439.0,-4.56,1734346162.0
Filter_v1_Best,2019-07-29 06:00:00,1734346162.0,34686923.0,9,49664642.0,2.86,1784010804.0
Filter_v1_Best,2019-08-05 06:00:00,1784010804.0,35680216.0,23,52307260.0,2.93,1836318064.0
Filter_v1_Best,2019-08-12 06:00:00,1836318064.0,36726361.0,18,-218163673.0,-11.88,1618154391.0
Filter_v1_Best,2019-08-19 06:00:00,1618154391.0,32363088.0,19,105835394.0,6.54,1723989785.0
Filter_v1_Best,2019-08-26 06:00:00,1723989785.0,34479796.0,16,77014291.0,4.47,1801004076.0
Filter_v1_Best,2019-09-02 06:00:00,1801004076.0,36020082.0,18,73520981.0,4.08,1874525057.0
Filter_v1_Best,2019-09-09 06:00:00,1874525057.0,37490501.0,39,331338623.0,17.68,2205863680.0
Filter_v1_Best,2019-09-16 06:00:00,2205863680.0,44117274.0,18,-61672183.0,-2.8,2144191497.0
Filter_v1_Best,2019-09-23 06:00:00,2144191497.0,42883830.0,30,-150120768.0,-7.0,1994070729.0
Filter_v1_Best,2019-09-30 06:00:00,1994070729.0,39881415.0,13,27096889.0,1.36,2021167618.0
Filter_v1_Best,2019-10-07 06:00:00,2021167618.0,40423352.0,15,-70713895.0,-3.5,1950453723.0
Filter_v1_Best,2019-10-14 06:00:00,1950453723.0,39009074.0,16,29705161.0,1.52,1980158884.0
Filter_v1_Best,2019-10-21 06:00:00,1980158884.0,39603178.0,18,246818006.0,12.46,2226976890.0
Filter_v1_Best,2019-10-28 06:00:00,2226976890.0,44539538.0,9,125000695.0,5.61,2351977585.0
Filter_v1_Best,2019-11-04 06:00:00,2351977585.0,47039552.0,21,-54592081.0,-2.32,2297385504.0
Filter_v1_Best,2019-11-11 06:00:00,2297385504.0,45947710.0,39,102624960.0,4.47,2400010465.0
Filter_v1_Best,2019-11-18 06:00:00,2400010465.0,48000209.0,24,75580467.0,3.15,2475590931.0
Filter_v1_Best,2019-11-25 06:00:00,2475590931.0,49511819.0,29,88176060.0,3.56,2563766992.0
Filter_v1_Best,2019-12-02 06:00:00,2563766992.0,51275340.0,18,207461579.0,8.09,2771228571.0
Filter_v1_Best,2019-12-09 06:00:00,2771228571.0,55424571.0,30,85456971.0,3.08,2856685542.0
Filter_v1_Best,2019-12-16 06:00:00,2856685542.0,57133711.0,21,-127220285.0,-4.45,2729465257.0
Filter_v1_Best,2019-12-23 06:00:00,2729465257.0,54589305.0,10,-28266468.0,-1.04,2701198788.0
Filter_v1_Best,2020-01-06 06:00:00,2701198788.0,54023976.0,26,353958940.0,13.1,3055157728.0
Filter_v1_Best,2020-01-13 06:00:00,3055157728.0,61103155.0,30,196449687.0,6.43,3251607415.0
Filter_v1_Best,2020-01-20 06:00:00,3251607415.0,65032148.0,22,199736733.0,6.14,3451344148.0
Filter_v1_Best,2020-01-27 06:00:00,3451344148.0,69026883.0,21,-63651727.0,-1.84,3387692421.0
