Dataset,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance
Filter_v2_Best,2022-01-10 06:00:00,12279656164.0,245593123.0,40,529442807.0,4.31,12809098972.0
Filter_v2_Best,2022-01-17 06:00:00,12809098972.0,256181979.0,21,-506063543.0,-3.95,12303035429.0
Filter_v2_Best,2022-01-24 06:00:00,12303035429.0,246060709.0,22,-192565591.0,-1.57,12110469838.0
Filter_v2_Best,2022-01-31 06:00:00,12110469838.0,242209397.0,13,672528682.0,5.55,12782998520.0
Filter_v2_Best,2022-02-07 06:00:00,12782998520.0,255659970.0,27,1071505132.0,8.38,13854503652.0
Filter_v2_Best,2022-02-14 06:00:00,13854503652.0,277090073.0,31,-199829601.0,-1.44,13654674051.0
Filter_v2_Best,2022-02-21 06:00:00,13654674051.0,273093481.0,24,155961932.0,1.14,13810635983.0
Filter_v2_Best,2022-02-28 06:00:00,13810635983.0,276212720.0,13,868866538.0,6.29,14679502521.0
Filter_v2_Best,2022-03-07 06:00:00,14679502521.0,293590050.0,23,1639721044.0,11.17,16319223565.0
Filter_v2_Best,2022-03-14 06:00:00,16319223565.0,326384471.0,18,-640385679.0,-3.92,15678837886.0
Filter_v2_Best,2022-03-21 06:00:00,15678837886.0,313576758.0,26,-1158498872.0,-7.39,14520339014.0
Filter_v2_Best,2022-03-28 06:00:00,14520339014.0,290406780.0,14,2654623784.0,18.28,17174962799.0
Filter_v2_Best,2022-04-04 06:00:00,17174962799.0,343499256.0,22,-762437873.0,-4.44,16412524926.0
Filter_v2_Best,2022-04-11 06:00:00,16412524926.0,328250499.0,36,2633430669.0,16.05,19045955595.0
Filter_v2_Best,2022-04-18 06:00:00,19045955595.0,380919112.0,22,3375578154.0,17.72,22421533750.0
Filter_v2_Best,2022-04-25 06:00:00,22421533750.0,448430675.0,19,1135909689.0,5.07,23557443439.0
Filter_v2_Best,2022-05-02 06:00:00,23557443439.0,471148869.0,14,-1785008861.0,-7.58,21772434578.0
Filter_v2_Best,2022-05-09 06:00:00,21772434578.0,435448692.0,22,-245711096.0,-1.13,21526723483.0
Filter_v2_Best,2022-05-16 06:00:00,21526723483.0,430534470.0,17,-1485936509.0,-6.9,20040786974.0
Filter_v2_Best,2022-05-23 06:00:00,20040786974.0,400815739.0,28,2854939299.0,14.25,22895726273.0
Filter_v2_Best,2022-05-30 06:00:00,22895726273.0,457914525.0,16,1897269466.0,8.29,24792995740.0
Filter_v2_Best,2022-06-06 06:00:00,24792995740.0,495859915.0,19,2277440584.0,9.19,27070436324.0
Filter_v2_Best,2022-06-13 06:00:00,27070436324.0,541408726.0,14,-2079263808.0,-7.68,24991172516.0
Filter_v2_Best,2022-06-20 06:00:00,24991172516.0,499823450.0,26,274122288.0,1.1,25265294804.0
Filter_v2_Best,2022-06-27 06:00:00,25265294804.0,505305896.0,24,3130542001.0,12.39,28395836805.0
Filter_v2_Best,2022-07-04 06:00:00,28395836805.0,567916736.0,15,5920086541.0,20.85,34315923346.0
Filter_v2_Best,2022-07-11 06:00:00,34315923346.0,686318467.0,36,-363380488.0,-1.06,33952542858.0
Filter_v2_Best,2022-07-18 06:00:00,33952542858.0,679050857.0,23,5420226453.0,15.96,39372769311.0
Filter_v2_Best,2022-07-25 06:00:00,39372769311.0,787455386.0,21,12534571577.0,31.84,51907340887.0
Filter_v2_Best,2022-08-01 06:00:00,51907340887.0,1038146818.0,9,-2419629035.0,-4.66,49487711853.0
Filter_v2_Best,2022-08-08 06:00:00,49487711853.0,989754237.0,19,-1614972617.0,-3.26,47872739235.0
Filter_v2_Best,2022-08-15 06:00:00,47872739235.0,957454785.0,16,-5540088557.0,-11.57,42332650679.0
Filter_v2_Best,2022-08-22 06:00:00,42332650679.0,846653014.0,22,-457088405.0,-1.08,41875562273.0
Filter_v2_Best,2022-08-29 06:00:00,41875562273.0,837511245.0,13,3763449498.0,8.99,45639011772.0
Filter_v2_Best,2022-09-05 06:00:00,45639011772.0,912780235.0,21,8119030648.0,17.79,53758042420.0
Filter_v2_Best,2022-09-12 06:00:00,53758042420.0,1075160848.0,28,-4364291209.0,-8.12,49393751210.0
Filter_v2_Best,2022-09-19 06:00:00,49393751210.0,987875024.0,16,-1078282311.0,-2.18,48315468899.0
Filter_v2_Best,2022-09-26 06:00:00,48315468899.0,966309378.0,11,-1906469618.0,-3.95,46408999281.0
Filter_v2_Best,2022-10-03 06:00:00,46408999281.0,928179986.0,7,3936072460.0,8.48,50345071740.0
Filter_v2_Best,2022-10-10 06:00:00,50345071740.0,1006901435.0,12,249365751.0,0.5,50594437492.0
Filter_v2_Best,2022-10-17 06:00:00,50594437492.0,1011888750.0,15,4128941900.0,8.16,54723379392.0
Filter_v2_Best,2022-10-24 06:00:00,54723379392.0,1094467588.0,8,203084541.0,0.37,54926463933.0
Filter_v2_Best,2022-10-31 06:00:00,54926463933.0,1098529279.0,7,-4003000452.0,-7.29,50923463481.0
Filter_v2_Best,2022-11-07 06:00:00,50923463481.0,1018469270.0,23,2784927400.0,5.47,53708390881.0
Filter_v2_Best,2022-11-14 06:00:00,53708390881.0,1074167818.0,24,11094890702.0,20.66,64803281583.0
Filter_v2_Best,2022-11-21 06:00:00,64803281583.0,1296065632.0,30,9128587163.0,14.09,73931868746.0
Filter_v2_Best,2022-11-28 06:00:00,73931868746.0,1478637375.0,11,5577162902.0,7.54,79509031648.0
Filter_v2_Best,2022-12-05 06:00:00,79509031648.0,1590180633.0,25,-7304493325.0,-9.19,72204538323.0
Filter_v2_Best,2022-12-12 06:00:00,72204538323.0,1444090766.0,23,8033886165.0,11.13,80238424488.0
Filter_v2_Best,2022-12-19 06:00:00,80238424488.0,1604768490.0,20,1032031265.0,1.29,81270455753.0
Filter_v2_Best,2023-01-02 06:00:00,81270455753.0,1625409115.0,5,11886900660.0,14.63,93157356413.0
Filter_v2_Best,2023-01-09 06:00:00,93157356413.0,1863147128.0,31,8667056948.0,9.3,101824413360.0
Filter_v2_Best,2023-01-16 06:00:00,101824413360.0,2036488267.0,16,-5808299178.0,-5.7,96016114182.0
Filter_v2_Best,2023-01-23 06:00:00,96016114182.0,1920322284.0,21,-3005721554.0,-3.13,93010392628.0
Filter_v2_Best,2023-01-30 06:00:00,93010392628.0,1860207853.0,10,3763017955.0,4.05,96773410582.0
Filter_v2_Best,2023-02-06 06:00:00,96773410582.0,1935468212.0,26,12747404411.0,13.17,109520814993.0
Filter_v2_Best,2023-02-13 06:00:00,109520814993.0,2190416300.0,27,5422834592.0,4.95,114943649585.0
Filter_v2_Best,2023-02-20 06:00:00,114943649585.0,2298872992.0,28,2041737324.0,1.78,116985386909.0
Filter_v2_Best,2023-02-27 06:00:00,116985386909.0,2339707738.0,23,3573688013.0,3.05,120559074921.0
Filter_v2_Best,2023-03-06 06:00:00,120559074921.0,2411181498.0,27,13380698768.0,11.1,133939773690.0
Filter_v2_Best,2023-03-13 06:00:00,133939773690.0,2678795474.0,19,21206071686.0,15.83,155145845375.0
Filter_v2_Best,2023-03-20 06:00:00,155145845375.0,3102916908.0,13,-9931882498.0,-6.4,145213962877.0
Filter_v2_Best,2023-03-27 06:00:00,145213962877.0,2904279258.0,22,30598642118.0,21.07,175812604995.0
Filter_v2_Best,2023-04-03 06:00:00,175812604995.0,3516252100.0,16,16128556208.0,9.17,191941161203.0
Filter_v2_Best,2023-04-10 06:00:00,191941161203.0,3838823224.0,40,33177405543.0,17.29,225118566746.0
Filter_v2_Best,2023-04-17 06:00:00,225118566746.0,4502371335.0,27,21074143907.0,9.36,246192710654.0
Filter_v2_Best,2023-04-24 06:00:00,246192710654.0,4923854213.0,24,7309383092.0,2.97,253502093746.0
Filter_v2_Best,2023-05-01 06:00:00,253502093746.0,5070041875.0,11,27649285117.0,10.91,281151378862.0
Filter_v2_Best,2023-05-08 06:00:00,281151378862.0,5623027577.0,33,3519550579.0,1.25,284670929441.0
Filter_v2_Best,2023-05-15 06:00:00,284670929441.0,5693418589.0,31,60200204813.0,21.15,344871134254.0
Filter_v2_Best,2023-05-22 06:00:00,344871134254.0,6897422685.0,34,17918622531.0,5.2,362789756784.0
Filter_v2_Best,2023-05-29 06:00:00,362789756784.0,7255795136.0,17,-48301042154.0,-13.31,314488714631.0
Filter_v2_Best,2023-06-05 06:00:00,314488714631.0,6289774293.0,28,12900774598.0,4.1,327389489229.0
Filter_v2_Best,2023-06-12 06:00:00,327389489229.0,6547789785.0,24,17765968155.0,5.43,345155457384.0
Filter_v2_Best,2023-06-19 06:00:00,345155457384.0,6903109148.0,21,42393565612.0,12.28,387549022997.0
Filter_v2_Best,2023-06-26 06:00:00,387549022997.0,7750980460.0,33,-29449904528.0,-7.6,358099118469.0
Filter_v2_Best,2023-07-03 06:00:00,358099118469.0,7161982369.0,21,33436603082.0,9.34,391535721551.0
Filter_v2_Best,2023-07-10 06:00:00,391535721551.0,7830714431.0,32,-112873700559.0,-28.83,278662020992.0
Filter_v2_Best,2023-07-17 06:00:00,278662020992.0,5573240420.0,22,-6932157154.0,-2.49,271729863838.0
Filter_v2_Best,2023-07-24 06:00:00,271729863838.0,5434597277.0,16,2141603527.0,0.79,273871467365.0
Filter_v2_Best,2023-07-31 06:00:00,273871467365.0,5477429347.0,13,19297967631.0,7.05,293169434995.0
Filter_v2_Best,2023-08-07 06:00:00,293169434995.0,5863388700.0,20,41460536960.0,14.14,334629971955.0
Filter_v2_Best,2023-08-14 06:00:00,334629971955.0,6692599439.0,20,348766222.0,0.1,334978738177.0
Filter_v2_Best,2023-08-21 06:00:00,334978738177.0,6699574764.0,16,30613005989.0,9.14,365591744166.0
Filter_v2_Best,2023-08-28 06:00:00,365591744166.0,7311834883.0,14,33470763922.0,9.16,399062508087.0
Filter_v2_Best,2023-09-04 06:00:00,399062508087.0,7981250162.0,26,32802163871.0,8.22,431864671958.0
Filter_v2_Best,2023-09-11 06:00:00,431864671958.0,8637293439.0,39,101873248241.0,23.59,533737920199.0
Filter_v2_Best,2023-09-18 06:00:00,533737920199.0,10674758404.0,15,15153519238.0,2.84,548891439437.0
Filter_v2_Best,2023-09-25 06:00:00,548891439437.0,10977828789.0,33,-56046073322.0,-10.21,492845366115.0
Filter_v2_Best,2023-10-02 06:00:00,492845366115.0,9856907322.0,12,-28218088193.0,-5.73,464627277922.0
Filter_v2_Best,2023-10-09 06:00:00,464627277922.0,9292545558.0,17,15963540135.0,3.44,480590818057.0
Filter_v2_Best,2023-10-16 06:00:00,480590818057.0,9611816361.0,20,3484823822.0,0.73,484075641879.0
Filter_v2_Best,2023-10-23 06:00:00,484075641879.0,9681512838.0,24,48428559775.0,10.0,532504201654.0
Filter_v2_Best,2023-10-30 06:00:00,532504201654.0,10650084033.0,9,-14160994353.0,-2.66,518343207302.0
Filter_v2_Best,2023-11-06 06:00:00,518343207302.0,10366864146.0,34,61948004512.0,11.95,580291211814.0
Filter_v2_Best,2023-11-13 06:00:00,580291211814.0,11605824236.0,32,133307270775.0,22.97,713598482589.0
Filter_v2_Best,2023-11-20 06:00:00,713598482589.0,14271969652.0,27,73112802258.0,10.25,786711284847.0
Filter_v2_Best,2023-11-27 06:00:00,786711284847.0,15734225697.0,27,-79109509515.0,-10.06,707601775332.0
Filter_v2_Best,2023-12-04 06:00:00,707601775332.0,14152035507.0,19,-47712399342.0,-6.74,659889375990.0
Filter_v2_Best,2023-12-11 06:00:00,659889375990.0,13197787520.0,19,20402798718.0,3.09,680292174708.0
Filter_v2_Best,2023-12-18 06:00:00,680292174708.0,13605843494.0,22,48897779509.0,7.19,729189954217.0
Filter_v2_Best,2024-01-01 06:00:00,729189954217.0,14583799084.0,3,10849883541.0,1.49,740039837758.0
Filter_v2_Best,2024-01-08 06:00:00,740039837758.0,14800796755.0,34,28689693405.0,3.88,768729531163.0
Filter_v2_Best,2024-01-15 06:00:00,768729531163.0,15374590623.0,23,-30629860498.0,-3.98,738099670666.0
Filter_v2_Best,2024-01-22 06:00:00,738099670666.0,14761993413.0,27,-49402477877.0,-6.69,688697192788.0
Filter_v2_Best,2024-01-29 06:00:00,688697192788.0,13773943856.0,11,-41965866262.0,-6.09,646731326527.0
Filter_v2_Best,2024-02-05 06:00:00,646731326527.0,12934626531.0,27,-13011216347.0,-2.01,633720110180.0
Filter_v2_Best,2024-02-12 06:00:00,633720110180.0,12674402204.0,34,42830344706.0,6.76,676550454886.0
Filter_v2_Best,2024-02-19 06:00:00,676550454886.0,13531009098.0,28,39418669677.0,5.83,715969124563.0
Filter_v2_Best,2024-02-26 06:00:00,715969124563.0,14319382491.0,26,13660223723.0,1.91,729629348286.0
Filter_v2_Best,2024-03-04 06:00:00,729629348286.0,14592586966.0,23,8367712350.0,1.15,737997060636.0
Filter_v2_Best,2024-03-11 06:00:00,737997060636.0,14759941213.0,45,-16859129575.0,-2.28,721137931061.0
Filter_v2_Best,2024-03-18 06:00:00,721137931061.0,14422758621.0,15,496692655.0,0.07,721634623716.0
Filter_v2_Best,2024-03-25 06:00:00,721634623716.0,14432692474.0,35,36644554295.0,5.08,758279178011.0
Filter_v2_Best,2024-04-01 06:00:00,758279178011.0,15165583560.0,22,-1716432970.0,-0.23,756562745041.0
Filter_v2_Best,2024-04-08 06:00:00,756562745041.0,15131254901.0,34,91382189906.0,12.08,847944934947.0
Filter_v2_Best,2024-04-15 06:00:00,847944934947.0,16958898699.0,25,78456891495.0,9.25,926401826442.0
Filter_v2_Best,2024-04-22 06:00:00,926401826442.0,18528036529.0,27,50953762686.0,5.5,977355589127.0
Filter_v2_Best,2024-04-29 06:00:00,977355589127.0,19547111783.0,6,-15295826519.0,-1.57,962059762609.0
Filter_v2_Best,2024-05-06 06:00:00,962059762609.0,19241195252.0,29,9725577365.0,1.01,971785339974.0
Filter_v2_Best,2024-05-13 06:00:00,971785339974.0,19435706799.0,34,63798292215.0,6.57,1035583632189.0
Filter_v2_Best,2024-05-20 06:00:00,1035583632189.0,20711672644.0,32,-8207261796.0,-0.79,1027376370393.0
Filter_v2_Best,2024-05-27 06:00:00,1027376370393.0,20547527408.0,33,75925770098.0,7.39,1103302140491.0
Filter_v2_Best,2024-06-03 06:00:00,1103302140491.0,22066042810.0,19,12574705202.0,1.14,1115876845693.0
Filter_v2_Best,2024-06-10 06:00:00,1115876845693.0,22317536914.0,31,158009531269.0,14.16,1273886376962.0
Filter_v2_Best,2024-06-17 06:00:00,1273886376962.0,25477727539.0,24,66971220103.0,5.26,1340857597065.0
Filter_v2_Best,2024-06-24 06:00:00,1340857597065.0,26817151941.0,33,194540460218.0,14.51,1535398057283.0
Filter_v2_Best,2024-07-01 06:00:00,1535398057283.0,30707961146.0,20,131003434491.0,8.53,1666401491774.0
Filter_v2_Best,2024-07-08 06:00:00,1666401491774.0,33328029835.0,36,109192638208.0,6.55,1775594129982.0
Filter_v2_Best,2024-07-15 06:00:00,1775594129982.0,35511882600.0,28,-192390216207.0,-10.84,1583203913775.0
Filter_v2_Best,2024-07-22 06:00:00,1583203913775.0,31664078275.0,18,-36661465208.0,-2.32,1546542448567.0
Filter_v2_Best,2024-07-29 06:00:00,1546542448567.0,30930848971.0,11,7861108398.0,0.51,1554403556965.0
Filter_v2_Best,2024-08-05 06:00:00,1554403556965.0,31088071139.0,4,-42866995871.0,-2.76,1511536561094.0
Filter_v2_Best,2024-08-12 06:00:00,1511536561094.0,30230731222.0,11,22777075822.0,1.51,1534313636916.0
Filter_v2_Best,2024-08-19 06:00:00,1534313636916.0,30686272738.0,12,-22274224935.0,-1.45,1512039411982.0
Filter_v2_Best,2024-08-26 06:00:00,1512039411982.0,30240788240.0,19,17184426897.0,1.14,1529223838878.0
Filter_v2_Best,2024-09-02 06:00:00,1529223838878.0,30584476778.0,13,62545950961.0,4.09,1591769789839.0
Filter_v2_Best,2024-09-09 06:00:00,1591769789839.0,31835395797.0,35,124298967091.0,7.81,1716068756930.0
Filter_v2_Best,2024-09-16 06:00:00,1716068756930.0,34321375139.0,15,303656288360.0,17.69,2019725045290.0
Filter_v2_Best,2024-09-23 06:00:00,2019725045290.0,40394500906.0,19,-59973301641.0,-2.97,1959751743650.0
Filter_v2_Best,2024-09-30 06:00:00,1959751743650.0,39195034873.0,7,224345116197.0,11.45,2184096859847.0
Filter_v2_Best,2024-10-07 06:00:00,2184096859847.0,43681937197.0,13,-162804330314.0,-7.45,2021292529534.0
Filter_v2_Best,2024-10-14 06:00:00,2021292529534.0,40425850591.0,20,-10077712684.0,-0.5,2011214816850.0
Filter_v2_Best,2024-10-21 06:00:00,2011214816850.0,40224296337.0,18,449753576883.0,22.36,2460968393732.0
Filter_v2_Best,2024-10-28 06:00:00,2460968393732.0,49219367875.0,11,-27330794307.0,-1.11,2433637599426.0
Filter_v2_Best,2024-11-04 06:00:00,2433637599426.0,48672751989.0,21,271317511721.0,11.15,2704955111147.0
Filter_v2_Best,2024-11-11 06:00:00,2704955111147.0,54099102223.0,41,-121317807211.0,-4.49,2583637303936.0
Filter_v2_Best,2024-11-18 06:00:00,2583637303936.0,51672746079.0,21,256361266657.0,9.92,2839998570593.0
Filter_v2_Best,2024-11-25 06:00:00,2839998570593.0,56799971412.0,25,83152261090.0,2.93,2923150831683.0
Filter_v2_Best,2024-12-02 06:00:00,2923150831683.0,58463016634.0,17,-228436395055.0,-7.81,2694714436629.0
Filter_v2_Best,2024-12-09 06:00:00,2694714436629.0,53894288733.0,25,501743914405.0,18.62,3196458351034.0
Filter_v2_Best,2024-12-16 06:00:00,3196458351034.0,63929167021.0,15,191119122295.0,5.98,3387577473329.0
Filter_v2_Best,2024-12-23 06:00:00,3387577473329.0,67751549467.0,14,138567215213.0,4.09,3526144688542.0
Filter_v2_Best,2025-01-06 06:00:00,3526144688542.0,70522893771.0,17,122066455639.0,3.46,3648211144181.0
Filter_v2_Best,2025-01-13 06:00:00,3648211144181.0,72964222884.0,20,124801958340.0,3.42,3773013102521.0
Filter_v2_Best,2025-01-20 06:00:00,3773013102521.0,75460262050.0,18,535693187649.0,14.2,4308706290170.0
Filter_v2_Best,2025-01-27 06:00:00,4308706290170.0,86174125803.0,16,-343587081888.0,-7.97,3965119208282.0
Filter_v2_Best,2025-02-03 06:00:00,3965119208282.0,79302384166.0,9,170070208269.0,4.29,4135189416551.0
Filter_v2_Best,2025-02-10 06:00:00,4135189416551.0,82703788331.0,27,-67812245553.0,-1.64,4067377170998.0
Filter_v2_Best,2025-02-17 06:00:00,4067377170998.0,81347543420.0,18,-35864740435.0,-0.88,4031512430564.0
Filter_v2_Best,2025-02-24 06:00:00,4031512430564.0,80630248611.0,23,-226789577978.0,-5.63,3804722852586.0
Filter_v2_Best,2025-03-03 06:00:00,3804722852586.0,76094457052.0,14,-334259417898.0,-8.79,3470463434687.0
Filter_v2_Best,2025-03-10 06:00:00,3470463434687.0,69409268694.0,26,81982154075.0,2.36,3552445588762.0
Filter_v2_Best,2025-03-17 06:00:00,3552445588762.0,71048911775.0,16,310452151391.0,8.74,3862897740153.0
Filter_v2_Best,2025-03-24 06:00:00,3862897740153.0,77257954803.0,30,694474691528.0,17.98,4557372431681.0
Filter_v2_Best,2025-03-31 06:00:00,4557372431681.0,91147448634.0,11,987153335760.0,21.66,5544525767441.0
Filter_v2_Best,2025-04-07 06:00:00,5544525767441.0,110890515349.0,1,-110890515349.0,-2.0,5433635252093.0
Filter_v2_Best,2025-04-14 06:00:00,5433635252093.0,108672705042.0,17,329586497810.0,6.07,5763221749903.0
Filter_v2_Best,2025-04-21 06:00:00,5763221749903.0,115264434998.0,17,-43122774178.0,-0.75,5720098975725.0
Filter_v2_Best,2025-04-28 06:00:00,5720098975725.0,114401979514.0,15,-544966103982.0,-9.53,5175132871742.0
Filter_v2_Best,2025-05-05 06:00:00,5175132871742.0,103502657435.0,19,-212825509758.0,-4.11,4962307361984.0
Filter_v2_Best,2025-05-12 06:00:00,4962307361984.0,99246147240.0,22,1322840169671.0,26.66,6285147531655.0
Filter_v2_Best,2025-05-19 06:00:00,6285147531655.0,125702950633.0,22,361419549757.0,5.75,6646567081413.0
Filter_v2_Best,2025-05-26 06:00:00,6646567081413.0,132931341628.0,24,38261864590.0,0.58,6684828946002.0
Filter_v2_Best,2025-06-02 06:00:00,6684828946002.0,133696578920.0,21,-657233579266.0,-9.83,6027595366736.0
Filter_v2_Best,2025-06-09 06:00:00,6027595366736.0,120551907335.0,30,728989400038.0,12.09,6756584766774.0
Filter_v2_Best,2025-06-16 06:00:00,6756584766774.0,135131695335.0,17,314967112435.0,4.66,7071551879209.0
Filter_v2_Best,2025-06-23 06:00:00,7071551879209.0,141431037584.0,23,246419169196.0,3.48,7317971048405.0
Filter_v2_Best,2025-06-30 06:00:00,7317971048405.0,146359420968.0,18,774603442053.0,10.58,8092574490459.0
Filter_v2_Best,2025-07-07 06:00:00,8092574490459.0,161851489809.0,29,738216457358.0,9.12,8830790947816.0
Filter_v2_Best,2025-07-14 06:00:00,8830790947816.0,176615818956.0,23,-352100769314.0,-3.99,8478690178503.0
Filter_v2_Best,2025-07-21 06:00:00,8478690178503.0,169573803570.0,22,711361080139.0,8.39,9190051258641.0
Filter_v2_Best,2025-07-28 06:00:00,9190051258641.0,183801025173.0,12,-59549369551.0,-0.65,9130501889090.0
Filter_v2_Best,2025-08-04 06:00:00,9130501889090.0,182610037782.0,22,-243883965374.0,-2.67,8886617923716.0
Filter_v2_Best,2025-08-11 06:00:00,8886617923716.0,177732358474.0,15,12768301313.0,0.14,8899386225029.0
Filter_v2_Best,2025-08-18 06:00:00,8899386225029.0,177987724501.0,16,-46113657895.0,-0.52,8853272567134.0
Filter_v2_Best,2025-08-25 06:00:00,8853272567134.0,177065451343.0,19,-599297181445.0,-6.77,8253975385689.0
Filter_v2_Best,2025-09-01 06:00:00,8253975385689.0,165079507714.0,20,-134026859431.0,-1.62,8119948526258.0
Filter_v2_Best,2025-09-08 06:00:00,8119948526258.0,162398970525.0,29,314939319474.0,3.88,8434887845733.0
Filter_v2_Best,2025-09-15 06:00:00,8434887845733.0,168697756915.0,20,36691312718.0,0.43,8471579158450.0
Filter_v2_Best,2025-09-22 06:00:00,8471579158450.0,169431583169.0,29,516053738749.0,6.09,8987632897199.0
Filter_v2_Best,2025-09-29 06:00:00,8987632897199.0,179752657944.0,11,172117669285.0,1.92,9159750566484.0
Filter_v2_Best,2025-10-06 06:00:00,9159750566484.0,183195011330.0,8,938381215726.0,10.24,10098131782210.0
Filter_v2_Best,2025-10-13 06:00:00,10098131782210.0,201962635644.0,12,150761352514.0,1.49,10248893134725.0
Filter_v2_Best,2025-10-20 06:00:00,10248893134725.0,204977862694.0,20,-953824428157.0,-9.31,9295068706567.0
Filter_v2_Best,2025-10-27 06:00:00,9295068706567.0,185901374131.0,15,937898969197.0,10.09,10232967675764.0
Filter_v2_Best,2025-11-03 06:00:00,10232967675764.0,204659353515.0,17,1158419079109.0,11.32,11391386754873.0
Filter_v2_Best,2025-11-10 06:00:00,11391386754873.0,227827735097.0,34,448375035011.0,3.94,11839761789885.0
Filter_v2_Best,2025-11-17 06:00:00,11839761789885.0,236795235798.0,24,899787673876.0,7.6,12739549463761.0
Filter_v2_Best,2025-11-24 06:00:00,12739549463761.0,254790989275.0,30,577840190744.0,4.54,13317389654504.0
Filter_v2_Best,2025-12-01 06:00:00,13317389654504.0,266347793090.0,20,-69406143134.0,-0.52,13247983511371.0
Filter_v2_Best,2025-12-08 06:00:00,13247983511371.0,264959670227.0,21,-358382776489.0,-2.71,12889600734881.0
Filter_v2_Best,2025-12-15 06:00:00,12889600734881.0,257792014698.0,22,1622229463815.0,12.59,14511830198696.0
Filter_v2_Best,2025-12-22 06:00:00,14511830198696.0,290236603974.0,17,935448167295.0,6.45,15447278365991.0
Filter_v2_Best,2026-01-05 06:00:00,15447278365991.0,308945567320.0,24,627006229130.0,4.06,16074284595121.0
Filter_v2_Best,2026-01-12 06:00:00,16074284595121.0,321485691902.0,36,578388087830.0,3.6,16652672682952.0
Filter_v2_Best,2026-01-19 06:00:00,16652672682952.0,333053453659.0,21,700902915505.0,4.21,17353575598457.0
Filter_v2_Best,2026-01-26 06:00:00,17353575598457.0,347071511969.0,10,-128269216969.0,-0.74,17225306381488.0
Filter_v2_Best,2026-02-02 06:00:00,17225306381488.0,344506127630.0,13,-144208337719.0,-0.84,17081098043769.0
Filter_v2_Best,2026-02-09 06:00:00,17081098043769.0,341621960875.0,28,-120416640958.0,-0.7,16960681402811.0
Filter_v2_Best,2026-02-16 06:00:00,16960681402811.0,339213628056.0,25,434735455253.0,2.56,17395416858064.0
Filter_v2_Best,2026-02-23 06:00:00,17395416858064.0,347908337161.0,20,-501675303899.0,-2.88,16893741554166.0
Filter_v2_Best,2026-03-02 06:00:00,16893741554166.0,337874831083.0,16,-2949550890.0,-0.02,16890792003276.0
Filter_v2_Best,2026-03-09 06:00:00,16890792003276.0,337815840066.0,36,3780012072270.0,22.38,20670804075546.0
Filter_v2_Best,2026-03-16 06:00:00,20670804075546.0,413416081511.0,16,2044840237670.0,9.89,22715644313216.0
Filter_v2_Best,2026-03-23 06:00:00,22715644313216.0,454312886264.0,32,-314434485581.0,-1.38,22401209827635.0
Filter_v2_Best,2026-03-30 06:00:00,22401209827635.0,448024196553.0,7,-1374831173921.0,-6.14,21026378653713.0
