Candidate,DeltaTotalRExact,Decision,PrimaryRule,MoneySimulation,BaselineSHA256,Branch,PlanCommit,RunJST,BaselineTrades,BaselineRecalculated,LiveChanged
C1_MINUS_CHINA4,-91.242555548,REJECT_C1_KEEP_C0,"OOS combined Delta Total R <= 0: reject; > 0: review, no automatic adoption",NOT_RUN,cc32f32e3df57cb03416d111e3cf848fb6b2edc7f193b6da90201a2462420359,research/china-demand-group-validation,71e8501f23dcd81104147ab3aaa72892762d0bdc,2026-09-12T15:08:11.467685+09:00,16298,False,False
