Dataset,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance
Rejected_H1_ATR_P70,2022-07-11 06:00:00,339755373.0,6795107.0,30,-14565226.0,-4.29,325190147.0
Rejected_H1_ATR_P70,2022-07-18 06:00:00,325190147.0,6503803.0,10,5438858.0,1.67,330629006.0
Rejected_H1_ATR_P70,2022-07-25 06:00:00,330629006.0,6612580.0,20,113522723.0,34.34,444151729.0
Rejected_H1_ATR_P70,2022-08-01 06:00:00,444151729.0,8883035.0,16,-33360773.0,-7.51,410790955.0
Rejected_H1_ATR_P70,2022-08-08 06:00:00,410790955.0,8215819.0,9,22935096.0,5.58,433726051.0
Rejected_H1_ATR_P70,2022-08-15 06:00:00,433726051.0,8674521.0,8,-26382703.0,-6.08,407343348.0
Rejected_H1_ATR_P70,2022-08-22 06:00:00,407343348.0,8146867.0,5,-11587352.0,-2.84,395755997.0
Rejected_H1_ATR_P70,2022-08-29 06:00:00,395755997.0,7915120.0,7,43822124.0,11.07,439578121.0
Rejected_H1_ATR_P70,2022-09-05 06:00:00,439578121.0,8791562.0,15,87484526.0,19.9,527062647.0
Rejected_H1_ATR_P70,2022-09-12 06:00:00,527062647.0,10541253.0,24,-58050214.0,-11.01,469012434.0
Rejected_H1_ATR_P70,2022-09-19 06:00:00,469012434.0,9380249.0,12,51281562.0,10.93,520293996.0
Rejected_H1_ATR_P70,2022-09-26 06:00:00,520293996.0,10405880.0,31,96076405.0,18.47,616370401.0
Rejected_H1_ATR_P70,2022-10-03 06:00:00,616370401.0,12327408.0,17,103406447.0,16.78,719776849.0
Rejected_H1_ATR_P70,2022-10-10 06:00:00,719776849.0,14395537.0,14,45335763.0,6.3,765112611.0
Rejected_H1_ATR_P70,2022-10-17 06:00:00,765112611.0,15302252.0,14,44825448.0,5.86,809938060.0
Rejected_H1_ATR_P70,2022-10-24 06:00:00,809938060.0,16198761.0,18,65677146.0,8.11,875615206.0
Rejected_H1_ATR_P70,2022-10-31 06:00:00,875615206.0,17512304.0,8,-901189.0,-0.1,874714018.0
Rejected_H1_ATR_P70,2022-11-07 06:00:00,874714018.0,17494280.0,35,157727051.0,18.03,1032441069.0
Rejected_H1_ATR_P70,2022-11-14 06:00:00,1032441069.0,20648821.0,30,74282501.0,7.19,1106723569.0
Rejected_H1_ATR_P70,2022-11-21 06:00:00,1106723569.0,22134471.0,9,166397064.0,15.04,1273120634.0
Rejected_H1_ATR_P70,2022-11-28 06:00:00,1273120634.0,25462413.0,13,17799983.0,1.4,1290920616.0
Rejected_H1_ATR_P70,2022-12-05 06:00:00,1290920616.0,25818412.0,14,25728276.0,1.99,1316648892.0
Rejected_H1_ATR_P70,2022-12-12 06:00:00,1316648892.0,26332978.0,13,18921442.0,1.44,1335570334.0
Rejected_H1_ATR_P70,2022-12-19 06:00:00,1335570334.0,26711407.0,20,130564288.0,9.78,1466134622.0
Rejected_H1_ATR_P70,2023-01-02 06:00:00,1466134622.0,29322692.0,10,247832246.0,16.9,1713966868.0
Rejected_H1_ATR_P70,2023-01-09 06:00:00,1713966868.0,34279337.0,24,347910138.0,20.3,2061877006.0
Rejected_H1_ATR_P70,2023-01-16 06:00:00,2061877006.0,41237540.0,15,11331109.0,0.55,2073208116.0
Rejected_H1_ATR_P70,2023-01-23 06:00:00,2073208116.0,41464162.0,21,105795892.0,5.1,2179004008.0
Rejected_H1_ATR_P70,2023-01-30 06:00:00,2179004008.0,43580080.0,5,119545002.0,5.49,2298549010.0
Rejected_H1_ATR_P70,2023-02-06 06:00:00,2298549010.0,45970980.0,12,9428501.0,0.41,2307977510.0
Rejected_H1_ATR_P70,2023-02-13 06:00:00,2307977510.0,46159550.0,11,36535932.0,1.58,2344513443.0
Rejected_H1_ATR_P70,2023-02-20 06:00:00,2344513443.0,46890269.0,6,91457265.0,3.9,2435970708.0
Rejected_H1_ATR_P70,2023-02-27 06:00:00,2435970708.0,48719414.0,3,51848283.0,2.13,2487818991.0
Rejected_H1_ATR_P70,2023-03-06 06:00:00,2487818991.0,49756380.0,1,29256751.0,1.18,2517075742.0
Rejected_H1_ATR_P70,2023-03-13 06:00:00,2517075742.0,50341515.0,36,840411640.0,33.39,3357487382.0
Rejected_H1_ATR_P70,2023-03-20 06:00:00,3357487382.0,67149748.0,20,199474873.0,5.94,3556962255.0
Rejected_H1_ATR_P70,2023-03-27 06:00:00,3556962255.0,71139245.0,17,740110715.0,20.81,4297072970.0
Rejected_H1_ATR_P70,2023-04-03 06:00:00,4297072970.0,85941459.0,17,-316884696.0,-7.37,3980188274.0
Rejected_H1_ATR_P70,2023-04-10 06:00:00,3980188274.0,79603765.0,11,359463390.0,9.03,4339651664.0
Rejected_H1_ATR_P70,2023-04-17 06:00:00,4339651664.0,86793033.0,3,-5861868.0,-0.14,4333789796.0
Rejected_H1_ATR_P70,2023-04-24 06:00:00,4333789796.0,86675796.0,9,-60574567.0,-1.4,4273215229.0
Rejected_H1_ATR_P70,2023-05-01 06:00:00,4273215229.0,85464305.0,5,109667712.0,2.57,4382882941.0
Rejected_H1_ATR_P70,2023-05-08 06:00:00,4382882941.0,87657659.0,9,-106053245.0,-2.42,4276829696.0
Rejected_H1_ATR_P70,2023-05-15 06:00:00,4276829696.0,85536594.0,2,-47271762.0,-1.11,4229557934.0
Rejected_H1_ATR_P70,2023-05-22 06:00:00,4229557934.0,84591159.0,8,25320475.0,0.6,4254878409.0
Rejected_H1_ATR_P70,2023-05-29 06:00:00,4254878409.0,85097568.0,5,-195867729.0,-4.6,4059010680.0
Rejected_H1_ATR_P70,2023-06-12 06:00:00,4059010680.0,81180214.0,5,278007539.0,6.85,4337018219.0
Rejected_H1_ATR_P70,2023-06-19 06:00:00,4337018219.0,86740364.0,9,64727664.0,1.49,4401745884.0
Rejected_H1_ATR_P70,2023-06-26 06:00:00,4401745884.0,88034918.0,7,12486125.0,0.28,4414232009.0
Rejected_H1_ATR_P70,2023-07-03 06:00:00,4414232009.0,88284640.0,2,-65840723.0,-1.49,4348391286.0
Rejected_H1_ATR_P70,2023-07-10 06:00:00,4348391286.0,86967826.0,17,-390487024.0,-8.98,3957904262.0
Rejected_H1_ATR_P70,2023-07-17 06:00:00,3957904262.0,79158085.0,12,-17320042.0,-0.44,3940584220.0
Rejected_H1_ATR_P70,2023-07-24 06:00:00,3940584220.0,78811684.0,13,233432501.0,5.92,4174016720.0
Rejected_H1_ATR_P70,2023-07-31 06:00:00,4174016720.0,83480334.0,14,281663668.0,6.75,4455680388.0
Rejected_H1_ATR_P70,2023-08-07 06:00:00,4455680388.0,89113608.0,7,186153213.0,4.18,4641833600.0
Rejected_H1_ATR_P70,2023-08-14 06:00:00,4641833600.0,92836672.0,6,-73031515.0,-1.57,4568802085.0
Rejected_H1_ATR_P70,2023-08-21 06:00:00,4568802085.0,91376042.0,3,126301995.0,2.76,4695104081.0
Rejected_H1_ATR_P70,2023-08-28 06:00:00,4695104081.0,93902082.0,1,121804414.0,2.59,4816908495.0
Rejected_H1_ATR_P70,2023-09-04 06:00:00,4816908495.0,96338170.0,5,56218674.0,1.17,4873127169.0
Rejected_H1_ATR_P70,2023-09-11 06:00:00,4873127169.0,97462543.0,7,420997013.0,8.64,5294124182.0
Rejected_H1_ATR_P70,2023-09-18 06:00:00,5294124182.0,105882484.0,1,4941183.0,0.09,5299065365.0
Rejected_H1_ATR_P70,2023-10-02 06:00:00,5299065365.0,105981307.0,4,-105818259.0,-2.0,5193247106.0
Rejected_H1_ATR_P70,2023-10-09 06:00:00,5193247106.0,103864942.0,3,-185621489.0,-3.57,5007625616.0
Rejected_H1_ATR_P70,2023-10-16 06:00:00,5007625616.0,100152512.0,1,77040.0,0.0,5007702657.0
Rejected_H1_ATR_P70,2023-10-23 06:00:00,5007702657.0,100154053.0,1,-19398259.0,-0.39,4988304398.0
Rejected_H1_ATR_P70,2023-11-13 06:00:00,4988304398.0,99766088.0,3,140614758.0,2.82,5128919156.0
Rejected_H1_ATR_P70,2023-11-20 06:00:00,5128919156.0,102578383.0,8,546634066.0,10.66,5675553223.0
Rejected_H1_ATR_P70,2023-11-27 06:00:00,5675553223.0,113511064.0,8,-195986099.0,-3.45,5479567124.0
Rejected_H1_ATR_P70,2023-12-04 06:00:00,5479567124.0,109591342.0,5,-404026749.0,-7.37,5075540375.0
Rejected_H1_ATR_P70,2023-12-11 06:00:00,5075540375.0,101510807.0,12,325750102.0,6.42,5401290477.0
Rejected_H1_ATR_P70,2023-12-18 06:00:00,5401290477.0,108025810.0,12,851627471.0,15.77,6252917948.0
Rejected_H1_ATR_P70,2024-01-01 06:00:00,6252917948.0,125058359.0,2,-250116718.0,-4.0,6002801230.0
Rejected_H1_ATR_P70,2024-01-08 06:00:00,6002801230.0,120056025.0,6,86056642.0,1.43,6088857872.0
Rejected_H1_ATR_P70,2024-01-15 06:00:00,6088857872.0,121777157.0,2,75339468.0,1.24,6164197340.0
Rejected_H1_ATR_P70,2024-01-22 06:00:00,6164197340.0,123283947.0,7,-132080309.0,-2.14,6032117031.0
Rejected_H1_ATR_P70,2024-01-29 06:00:00,6032117031.0,120642341.0,1,965139.0,0.02,6033082170.0
Rejected_H1_ATR_P70,2024-02-05 06:00:00,6033082170.0,120661643.0,1,-1042078.0,-0.02,6032040092.0
Rejected_H1_ATR_P70,2024-02-26 06:00:00,6032040092.0,120640802.0,1,42668747.0,0.71,6074708839.0
Rejected_H1_ATR_P70,2024-03-11 06:00:00,6074708839.0,121494177.0,2,20062115.0,0.33,6094770954.0
Rejected_H1_ATR_P70,2024-03-18 06:00:00,6094770954.0,121895419.0,2,213785812.0,3.51,6308556766.0
Rejected_H1_ATR_P70,2024-04-08 06:00:00,6308556766.0,126171135.0,3,-18750433.0,-0.3,6289806334.0
Rejected_H1_ATR_P70,2024-04-15 06:00:00,6289806334.0,125796127.0,5,242455313.0,3.85,6532261647.0
Rejected_H1_ATR_P70,2024-04-22 06:00:00,6532261647.0,130645233.0,1,21305223.0,0.33,6553566869.0
Rejected_H1_ATR_P70,2024-04-29 06:00:00,6553566869.0,131071337.0,10,457211713.0,6.98,7010778582.0
Rejected_H1_ATR_P70,2024-05-06 06:00:00,7010778582.0,140215572.0,4,32759768.0,0.47,7043538350.0
Rejected_H1_ATR_P70,2024-05-13 06:00:00,7043538350.0,140870767.0,2,-281741534.0,-4.0,6761796816.0
Rejected_H1_ATR_P70,2024-06-03 06:00:00,6761796816.0,135235936.0,7,268905183.0,3.98,7030701999.0
Rejected_H1_ATR_P70,2024-06-10 06:00:00,7030701999.0,140614040.0,7,152309557.0,2.17,7183011556.0
Rejected_H1_ATR_P70,2024-06-17 06:00:00,7183011556.0,143660231.0,3,90779584.0,1.26,7273791140.0
Rejected_H1_ATR_P70,2024-06-24 06:00:00,7273791140.0,145475823.0,3,229156749.0,3.15,7502947889.0
Rejected_H1_ATR_P70,2024-07-01 06:00:00,7502947889.0,150058958.0,1,71027907.0,0.95,7573975796.0
Rejected_H1_ATR_P70,2024-07-08 06:00:00,7573975796.0,151479516.0,7,113643736.0,1.5,7687619532.0
Rejected_H1_ATR_P70,2024-07-15 06:00:00,7687619532.0,153752391.0,8,-659885737.0,-8.58,7027733796.0
Rejected_H1_ATR_P70,2024-07-22 06:00:00,7027733796.0,140554676.0,16,-248250137.0,-3.53,6779483659.0
Rejected_H1_ATR_P70,2024-07-29 06:00:00,6779483659.0,135589673.0,8,-103930229.0,-1.53,6675553429.0
Rejected_H1_ATR_P70,2024-08-05 06:00:00,6675553429.0,133511069.0,26,979609612.0,14.67,7655163041.0
Rejected_H1_ATR_P70,2024-08-12 06:00:00,7655163041.0,153103261.0,12,66388490.0,0.87,7721551532.0
Rejected_H1_ATR_P70,2024-08-19 06:00:00,7721551532.0,154431031.0,16,13017461.0,0.17,7734568993.0
Rejected_H1_ATR_P70,2024-08-26 06:00:00,7734568993.0,154691380.0,14,363046721.0,4.69,8097615714.0
Rejected_H1_ATR_P70,2024-09-02 06:00:00,8097615714.0,161952314.0,12,222282814.0,2.75,8319898528.0
Rejected_H1_ATR_P70,2024-09-09 06:00:00,8319898528.0,166397971.0,23,238669435.0,2.87,8558567964.0
Rejected_H1_ATR_P70,2024-09-16 06:00:00,8558567964.0,171171359.0,10,1096030904.0,12.81,9654598868.0
Rejected_H1_ATR_P70,2024-09-23 06:00:00,9654598868.0,193091977.0,19,-576995806.0,-5.98,9077603062.0
Rejected_H1_ATR_P70,2024-09-30 06:00:00,9077603062.0,181552061.0,13,3195588495.0,35.2,12273191557.0
Rejected_H1_ATR_P70,2024-10-07 06:00:00,12273191557.0,245463831.0,14,-1140251127.0,-9.29,11132940430.0
Rejected_H1_ATR_P70,2024-10-14 06:00:00,11132940430.0,222658809.0,3,-86897833.0,-0.78,11046042597.0
Rejected_H1_ATR_P70,2024-10-21 06:00:00,11046042597.0,220920852.0,8,753351434.0,6.82,11799394031.0
Rejected_H1_ATR_P70,2024-10-28 06:00:00,11799394031.0,235987881.0,11,541513948.0,4.59,12340907979.0
Rejected_H1_ATR_P70,2024-11-04 06:00:00,12340907979.0,246818160.0,12,1242462177.0,10.07,13583370156.0
Rejected_H1_ATR_P70,2024-11-11 06:00:00,13583370156.0,271667403.0,8,-126376757.0,-0.93,13456993399.0
Rejected_H1_ATR_P70,2024-11-18 06:00:00,13456993399.0,269139868.0,14,1102461966.0,8.19,14559455365.0
Rejected_H1_ATR_P70,2024-11-25 06:00:00,14559455365.0,291189107.0,19,-247744079.0,-1.7,14311711286.0
Rejected_H1_ATR_P70,2024-12-02 06:00:00,14311711286.0,286234226.0,13,-909121840.0,-6.35,13402589446.0
Rejected_H1_ATR_P70,2024-12-09 06:00:00,13402589446.0,268051789.0,15,2447720638.0,18.26,15850310085.0
Rejected_H1_ATR_P70,2024-12-16 06:00:00,15850310085.0,317006202.0,8,1810472279.0,11.42,17660782363.0
Rejected_H1_ATR_P70,2024-12-23 06:00:00,17660782363.0,353215647.0,4,263992253.0,1.49,17924774617.0
Rejected_H1_ATR_P70,2025-01-06 06:00:00,17924774617.0,358495492.0,10,1237815337.0,6.91,19162589954.0
Rejected_H1_ATR_P70,2025-01-13 06:00:00,19162589954.0,383251799.0,9,1327361487.0,6.93,20489951441.0
Rejected_H1_ATR_P70,2025-01-20 06:00:00,20489951441.0,409799029.0,10,2052228003.0,10.02,22542179444.0
Rejected_H1_ATR_P70,2025-01-27 06:00:00,22542179444.0,450843589.0,11,-1542233296.0,-6.84,20999946148.0
Rejected_H1_ATR_P70,2025-02-03 06:00:00,20999946148.0,419998923.0,14,-629911904.0,-3.0,20370034243.0
Rejected_H1_ATR_P70,2025-02-10 06:00:00,20370034243.0,407400685.0,6,-433601424.0,-2.13,19936432820.0
Rejected_H1_ATR_P70,2025-02-17 06:00:00,19936432820.0,398728656.0,9,-48474499.0,-0.24,19887958320.0
Rejected_H1_ATR_P70,2025-02-24 06:00:00,19887958320.0,397759166.0,14,-199500109.0,-1.0,19688458211.0
Rejected_H1_ATR_P70,2025-03-03 06:00:00,19688458211.0,393769164.0,16,1005669137.0,5.11,20694127348.0
Rejected_H1_ATR_P70,2025-03-10 06:00:00,20694127348.0,413882547.0,22,-1405690165.0,-6.79,19288437183.0
Rejected_H1_ATR_P70,2025-03-17 06:00:00,19288437183.0,385768744.0,13,2345574290.0,12.16,21634011473.0
Rejected_H1_ATR_P70,2025-03-24 06:00:00,21634011473.0,432680229.0,10,3005048055.0,13.89,24639059527.0
Rejected_H1_ATR_P70,2025-03-31 06:00:00,24639059527.0,492781191.0,15,5120992963.0,20.78,29760052490.0
Rejected_H1_ATR_P70,2025-04-07 06:00:00,29760052490.0,595201050.0,29,13383712608.0,44.97,43143765098.0
Rejected_H1_ATR_P70,2025-04-14 06:00:00,43143765098.0,862875302.0,29,4559130433.0,10.57,47702895531.0
Rejected_H1_ATR_P70,2025-04-21 06:00:00,47702895531.0,954057911.0,19,1528898082.0,3.21,49231793613.0
Rejected_H1_ATR_P70,2025-04-28 06:00:00,49231793613.0,984635872.0,8,-4090271637.0,-8.31,45141521976.0
Rejected_H1_ATR_P70,2025-05-05 06:00:00,45141521976.0,902830440.0,9,1463124064.0,3.24,46604646040.0
Rejected_H1_ATR_P70,2025-05-12 06:00:00,46604646040.0,932092921.0,17,11127628847.0,23.88,57732274887.0
Rejected_H1_ATR_P70,2025-05-19 06:00:00,57732274887.0,1154645498.0,10,175844473.0,0.3,57908119361.0
Rejected_H1_ATR_P70,2025-05-26 06:00:00,57908119361.0,1158162387.0,12,-444872196.0,-0.77,57463247165.0
Rejected_H1_ATR_P70,2025-06-02 06:00:00,57463247165.0,1149264943.0,5,-2062656939.0,-3.59,55400590226.0
Rejected_H1_ATR_P70,2025-06-09 06:00:00,55400590226.0,1108011805.0,9,1289195410.0,2.33,56689785636.0
Rejected_H1_ATR_P70,2025-06-16 06:00:00,56689785636.0,1133795713.0,9,1364325868.0,2.41,58054111504.0
Rejected_H1_ATR_P70,2025-06-23 06:00:00,58054111504.0,1161082230.0,14,-625637952.0,-1.08,57428473553.0
Rejected_H1_ATR_P70,2025-07-07 06:00:00,57428473553.0,1148569471.0,7,3315497939.0,5.77,60743971492.0
Rejected_H1_ATR_P70,2025-07-14 06:00:00,60743971492.0,1214879430.0,5,-710112602.0,-1.17,60033858889.0
Rejected_H1_ATR_P70,2025-07-21 06:00:00,60033858889.0,1200677178.0,10,5716824269.0,9.52,65750683159.0
Rejected_H1_ATR_P70,2025-08-04 06:00:00,65750683159.0,1315013663.0,10,-7857644975.0,-11.95,57893038183.0
Rejected_H1_ATR_P70,2025-09-01 06:00:00,57893038183.0,1157860764.0,2,2127099082.0,3.67,60020137265.0
Rejected_H1_ATR_P70,2025-09-08 06:00:00,60020137265.0,1200402745.0,3,-19962742.0,-0.03,60000174523.0
Rejected_H1_ATR_P70,2025-10-06 06:00:00,60000174523.0,1200003490.0,11,-218708328.0,-0.36,59781466195.0
Rejected_H1_ATR_P70,2025-10-13 06:00:00,59781466195.0,1195629324.0,9,-320907494.0,-0.54,59460558700.0
Rejected_H1_ATR_P70,2025-10-20 06:00:00,59460558700.0,1189211174.0,7,-1971305559.0,-3.32,57489253142.0
Rejected_H1_ATR_P70,2025-10-27 06:00:00,57489253142.0,1149785063.0,4,2133672567.0,3.71,59622925708.0
Rejected_H1_ATR_P70,2025-11-03 06:00:00,59622925708.0,1192458514.0,4,621199542.0,1.04,60244125251.0
Rejected_H1_ATR_P70,2025-11-10 06:00:00,60244125251.0,1204882505.0,9,1664210491.0,2.76,61908335742.0
Rejected_H1_ATR_P70,2025-11-17 06:00:00,61908335742.0,1238166715.0,6,-2831549703.0,-4.57,59076786039.0
Rejected_H1_ATR_P70,2025-11-24 06:00:00,59076786039.0,1181535721.0,7,1067966152.0,1.81,60144752191.0
Rejected_H1_ATR_P70,2025-12-01 06:00:00,60144752191.0,1202895044.0,2,586478161.0,0.98,60731230352.0
Rejected_H1_ATR_P70,2025-12-08 06:00:00,60731230352.0,1214624607.0,1,68828728.0,0.11,60800059080.0
Rejected_H1_ATR_P70,2025-12-22 06:00:00,60800059080.0,1216001182.0,3,-950488289.0,-1.56,59849570791.0
Rejected_H1_ATR_P70,2026-01-05 06:00:00,59849570791.0,1196991416.0,3,1253915008.0,2.1,61103485799.0
Rejected_H1_ATR_P70,2026-01-12 06:00:00,61103485799.0,1222069716.0,1,160226918.0,0.26,61263712717.0
Rejected_H1_ATR_P70,2026-01-19 06:00:00,61263712717.0,1225274254.0,4,2033685971.0,3.32,63297398688.0
Rejected_H1_ATR_P70,2026-01-26 06:00:00,63297398688.0,1265947974.0,23,-631897838.0,-1.0,62665500851.0
Rejected_H1_ATR_P70,2026-02-02 06:00:00,62665500851.0,1253310017.0,11,-2468743472.0,-3.94,60196757379.0
Rejected_H1_ATR_P70,2026-02-09 06:00:00,60196757379.0,1203935148.0,23,-3568057321.0,-5.93,56628700058.0
Rejected_H1_ATR_P70,2026-02-16 06:00:00,56628700058.0,1132574001.0,11,226900496.0,0.4,56855600554.0
Rejected_H1_ATR_P70,2026-02-23 06:00:00,56855600554.0,1137112011.0,13,-1934833312.0,-3.4,54920767243.0
Rejected_H1_ATR_P70,2026-03-02 06:00:00,54920767243.0,1098415345.0,23,2304706562.0,4.2,57225473804.0
Rejected_H1_ATR_P70,2026-03-09 06:00:00,57225473804.0,1144509476.0,26,12440442854.0,21.74,69665916658.0
Rejected_H1_ATR_P70,2026-03-16 06:00:00,69665916658.0,1393318333.0,5,-286794373.0,-0.41,69379122286.0
Rejected_H1_ATR_P70,2026-03-23 06:00:00,69379122286.0,1387582446.0,21,-8971854448.0,-12.93,60407267837.0
Rejected_H1_ATR_P70,2026-03-30 06:00:00,60407267837.0,1208145357.0,2,302036339.0,0.5,60709304176.0
