CategoryColumn,Category,Decision,Trades,WinRate,PF,TotalPips,MaxDD,RoMD,AvgPips
Group,China_Demand,Accepted,1616,56.25,1.509,6276.7,671.5,9.35,3.88
Group,China_Demand,Rejected,756,54.5,1.36,3702.1,834.4,4.44,4.9
Group,CrossJPY_16,Accepted,5765,54.28,1.34,26232.8,1329.8,19.73,4.55
Group,CrossJPY_16,Rejected,2684,56.11,1.575,28754.1,960.1,29.95,10.71
Group,EA_Rev4,Accepted,1832,54.31,1.267,8277.2,941.5,8.79,4.52
Group,EA_Rev4,Rejected,772,50.78,1.252,5089.8,1417.7,3.59,6.59
Group,GA,Accepted,1344,51.71,1.155,3483.9,1355.4,2.57,2.59
Group,GA,Rejected,496,56.25,1.407,4742.1,1044.2,4.54,9.56
