Label,Trades,WinRate,PF,TotalPips,MaxDD,RoMD,AvgPips,WinsPips,LossPips
2026-01,109,54.13,1.297,420.1,375.6,1.12,3.85,1834.0,-1413.9
2026-02,107,42.06,0.87,-276.6,600.0,-0.46,-2.59,1848.7,-2125.3
2026-03,132,58.33,1.557,1215.3,462.3,2.63,9.21,3398.3,-2183.0
