Dataset,RiskPct,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-04-21 06:00:00,24807280213.0,496145604.0,7,-198808088.0,-0.8,24608472125.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-04-28 06:00:00,24608472125.0,492169443.0,10,-1119656036.0,-4.55,23488816090.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-05-05 06:00:00,23488816090.0,469776322.0,12,-1698578679.0,-7.23,21790237411.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-05-12 06:00:00,21790237411.0,435804748.0,14,3126405795.0,14.35,24916643206.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-05-19 06:00:00,24916643206.0,498332864.0,15,920257455.0,3.69,25836900661.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-05-26 06:00:00,25836900661.0,516738013.0,17,-794124602.0,-3.07,25042776059.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-06-02 06:00:00,25042776059.0,500855521.0,17,-2064074415.0,-8.24,22978701644.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-06-09 06:00:00,22978701644.0,459574033.0,26,1673676958.0,7.28,24652378601.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-06-16 06:00:00,24652378601.0,493047572.0,9,267199440.0,1.08,24919578041.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-06-23 06:00:00,24919578041.0,498391561.0,18,1420618591.0,5.7,26340196632.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-06-30 06:00:00,26340196632.0,526803933.0,18,2788096160.0,10.58,29128292792.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-07-07 06:00:00,29128292792.0,582565856.0,26,1869884726.0,6.42,30998177517.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-07-14 06:00:00,30998177517.0,619963550.0,19,-1277245996.0,-4.12,29720931522.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-07-21 06:00:00,29720931522.0,594418630.0,17,2389096973.0,8.04,32110028495.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-07-28 06:00:00,32110028495.0,642200570.0,15,-750403810.0,-2.34,31359624685.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-08-04 06:00:00,31359624685.0,627192494.0,12,2910040269.0,9.28,34269664954.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-08-11 06:00:00,34269664954.0,685393299.0,15,49238688.0,0.14,34318903642.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-08-18 06:00:00,34318903642.0,686378073.0,18,-460616904.0,-1.34,33858286738.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-08-25 06:00:00,33858286738.0,677165735.0,19,-2291940710.0,-6.77,31566346028.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-09-01 06:00:00,31566346028.0,631326921.0,19,-1494633863.0,-4.73,30071712165.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-09-08 06:00:00,30071712165.0,601434243.0,26,1176359583.0,3.91,31248071748.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-09-15 06:00:00,31248071748.0,624961435.0,20,135927447.0,0.43,31383999195.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-09-22 06:00:00,31383999195.0,627679984.0,30,1980828873.0,6.31,33364828068.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-09-29 06:00:00,33364828068.0,667296561.0,13,781309760.0,2.34,34146137828.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-10-06 06:00:00,34146137828.0,682922757.0,7,2885786417.0,8.45,37031924246.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-10-13 06:00:00,37031924246.0,740638485.0,5,1358604333.0,3.67,38390528578.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-10-20 06:00:00,38390528578.0,767810572.0,13,-2300089024.0,-5.99,36090439554.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-10-27 06:00:00,36090439554.0,721808791.0,13,4525328578.0,12.54,40615768132.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-11-03 06:00:00,40615768132.0,812315363.0,15,4695498832.0,11.56,45311266964.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-11-10 06:00:00,45311266964.0,906225339.0,27,88044535.0,0.19,45399311498.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-11-17 06:00:00,45399311498.0,907986230.0,19,4618693840.0,10.17,50018005338.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-11-24 06:00:00,50018005338.0,1000360107.0,23,1364510340.0,2.73,51382515679.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-12-01 06:00:00,51382515679.0,1027650314.0,18,-768826504.0,-1.5,50613689174.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-12-08 06:00:00,50613689174.0,1012273783.0,20,-1426557307.0,-2.82,49187131867.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-12-15 06:00:00,49187131867.0,983742637.0,22,6190479922.0,12.59,55377611790.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2025-12-22 06:00:00,55377611790.0,1107552236.0,14,4435419442.0,8.01,59813031232.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-01-05 06:00:00,59813031232.0,1196260625.0,21,1174666122.0,1.96,60987697354.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-01-12 06:00:00,60987697354.0,1219753947.0,35,2034548094.0,3.34,63022245448.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-01-19 06:00:00,63022245448.0,1260444909.0,19,-356809582.0,-0.57,62665435866.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-01-26 06:00:00,62665435866.0,1253308717.0,3,785938503.0,1.25,63451374369.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-02-02 06:00:00,63451374369.0,1269027487.0,6,-375458594.0,-0.59,63075915775.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-02-09 06:00:00,63075915775.0,1261518315.0,14,3834324848.0,6.08,66910240623.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-02-16 06:00:00,66910240623.0,1338204812.0,15,1741348779.0,2.6,68651589401.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-02-23 06:00:00,68651589401.0,1373031788.0,14,515487708.0,0.75,69167077109.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-03-02 06:00:00,69167077109.0,1383341542.0,2,-241096669.0,-0.35,68925980440.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-03-09 06:00:00,68925980440.0,1378519609.0,18,8185263990.0,11.88,77111244430.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-03-16 06:00:00,77111244430.0,1542224889.0,14,5842849863.0,7.58,82954094293.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-03-23 06:00:00,82954094293.0,1659081886.0,15,5185435539.0,6.25,88139529832.0
Global_H1_ATR_P70_Risk_2.0pct,0.02,2026-03-30 06:00:00,88139529832.0,1762790597.0,6,-6075728990.0,-6.89,82063800842.0
