DecisionVersion,DecisionJST,PlanBranch,BaselineSHA256,CandidateFileSHA256,PriorOOS1ResultsSHA256,FinalOOSResultsSHA256,CandidateFreezeCommitSHA,OOS2ImplementationCommitSHA,SelectedPortfolio,RejectedPortfolio,FinalDecision,ExcludedStrategies,ISDeltaTotalR,OOS1DeltaTotalR,OOS2DeltaTotalR,OOSCombinedDeltaTotalR,FullPeriodDeltaTotalR,AdvanceNewPortfolioToMoneySimulation,EAChange,DecisionReason
strategy-selection-final-v1.0.0,2026-09-12T14:44:02+09:00,research/strategy-selection-validation,cc32f32e3df57cb03416d111e3cf848fb6b2edc7f193b6da90201a2462420359,ffbed6dd415ca1ec91240b8e4754e71b66ba8a7973c24e8439f9bfaa85d6277c,9042c26a797b0db9ac6a70938b5cad8a645af001ecd878faa0f94174025a6aa2,75ed480de1bc31599a018dbc10595175cccc34087bccba19de524af4dae5fe79,1c265a7e4bd156b1abb8a99e84626047d378be63,c6a230142394b61f51978a9e2aaa97537689ab74,P0_BASELINE,P1_MINUS_TOP1,REJECT_P1_KEEP_28_STRATEGY_BASELINE,,0.444,-4.258,0.94,-3.318,-2.874,False,False,OOS-combined Total R decreased; risk improvements alone cannot justify adoption
