Strategy,BaselineSHA256,BaselineTrades,Strategies,Branch,PlanCommit,ImplementationCommit,RunJST,Family,PredecessorResultSHA,Periods,RulesDocument,DecisionRule,Decision,SecondaryWorsened,PFDeltaNote,CSVHashes,RunRecordCSV,FreshHoldout,BaselineRecalculated,LiveChanged,MoneySimulation,NextStrategy
20_EA_1A_MonTue_Short,cc32f32e3df57cb03416d111e3cf848fb6b2edc7f193b6da90201a2462420359,16298,28,research/edge-decay-phase2-single-stop-validation,ead9384028145bb3ac2bf6a093bbfb4b13feb723,8a04ef54021752efc13529417d0e2bdc0644f7f1,2026-09-12T16:47:37.904334+09:00,"[""22_GA_C_2"", ""18_EA_2_MonWed_Short"", ""20_EA_1A_MonTue_Short"", ""23_GA_F_2""]",b3c2ad499125f9eaf1f5442b0aaacb7f072631a9,"{""IS"": [""2015-01-01"", ""2022-01-01""], ""OOS1"": [""2022-01-01"", ""2026-01-01""], ""OOS2"": [""2026-01-01"", ""2026-09-10""], ""OOS_COMBINED"": [""2022-01-01"", ""2026-09-10""], ""ALL"": [""2015-01-01"", ""2026-09-10""]}",docs/42_edge_decay_phase2_single_stop_plan.md,OOS DeltaTotalR > 0 AND nonnegative years >= 3/5 AND max annual DeltaTotalR < 0.70 * net OOS DeltaTotalR; secondary metrics disclosed; no live adoption,REJECT,NONE,ALL_PF_DELTAS_FINITE,"{""edge_decay_phase2_20_decision.csv"": ""ef13cf27d0cd4c7440ff2a911762e7b27367d1643cda65e8b749f3840a0f659e"", ""edge_decay_phase2_20_period_results.csv"": ""b9b9b690f0772874c0090986892ae15260fc69286b61d70734fa2ddfa574e141"", ""edge_decay_phase2_20_yearly_results.csv"": ""b53dba8a19f1262b2bdb0b54927c5b26a7bb363dbc9a579866091f4478973955""}",edge_decay_phase2_20_run_record.csv,False,False,False,NOT_RUN,23_GA_F_2
