Strategy,BaselineSHA256,BaselineTrades,Strategies,Branch,PlanCommit,ImplementationCommit,RunJST,Family,PredecessorResultSHA,Periods,RulesDocument,DecisionRule,Decision,SecondaryWorsened,PFDeltaNote,CSVHashes,RunRecordCSV,FreshHoldout,BaselineRecalculated,LiveChanged,MoneySimulation,NextStrategy
23_GA_F_2,cc32f32e3df57cb03416d111e3cf848fb6b2edc7f193b6da90201a2462420359,16298,28,research/edge-decay-phase2-single-stop-validation,ead9384028145bb3ac2bf6a093bbfb4b13feb723,8a04ef54021752efc13529417d0e2bdc0644f7f1,2026-09-12T16:51:18.394949+09:00,"[""22_GA_C_2"", ""18_EA_2_MonWed_Short"", ""20_EA_1A_MonTue_Short"", ""23_GA_F_2""]",e9554e83d3f496c261fabd134e5173c16329ffa8,"{""IS"": [""2015-01-01"", ""2022-01-01""], ""OOS1"": [""2022-01-01"", ""2026-01-01""], ""OOS2"": [""2026-01-01"", ""2026-09-10""], ""OOS_COMBINED"": [""2022-01-01"", ""2026-09-10""], ""ALL"": [""2015-01-01"", ""2026-09-10""]}",docs/42_edge_decay_phase2_single_stop_plan.md,OOS DeltaTotalR > 0 AND nonnegative years >= 3/5 AND max annual DeltaTotalR < 0.70 * net OOS DeltaTotalR; secondary metrics disclosed; no live adoption,REJECT,NONE,ALL_PF_DELTAS_FINITE,"{""edge_decay_phase2_23_decision.csv"": ""f90ca0de40f6d9c9d8d8d2d15317d96eead0cb6d02992d7e52960e19cfe3b5c8"", ""edge_decay_phase2_23_period_results.csv"": ""0bffa4c1ed5d7f3c10680b4a5a5011930ba871bdd058334aff7b73ae9d3392ed"", ""edge_decay_phase2_23_yearly_results.csv"": ""317c553d2968ddca979c8bf458ca8519745c2847823f8bd3b056eebd6ab8aef3""}",edge_decay_phase2_23_run_record.csv,False,False,False,NOT_RUN,FAMILY_COMPLETE
