Period,Method,Scope,ScopeType,StrategyNo,Strategy,Group,Aggregation,Eligible,EligibleStrategies,EligibleIDs,PrespecifiedSubgroup,Support,Quintile,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE
FULL,robustness,Long,Group,,,Long,trade_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,Q4,1405.0,145.240434992,0.10337397508327402,1.5200179956158197,55.37366548042705,0.5456803317994859,-0.4475943319679486,False
FULL,robustness,Long,Group,,,Long,trade_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,Q5,1752.0,232.933709899,0.1329530307642694,1.602383480809134,57.87671232876712,0.6110655414082841,-0.5253896047404891,False
FULL,robustness,Long,Group,,,Long,strategy_equal_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,Q1,,,0.038078311924636836,,,,,
FULL,robustness,Long,Group,,,Long,strategy_equal_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,Q2,,,0.08448784071274498,,,,,
FULL,robustness,Long,Group,,,Long,strategy_equal_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,Q3,,,0.07828689181808943,,,,,
FULL,robustness,Long,Group,,,Long,strategy_equal_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,Q4,,,0.09241791103727329,,,,,
FULL,robustness,Long,Group,,,Long,strategy_equal_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,Q5,,,0.1373625853437466,,,,,
FULL,robustness,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q1,1629.0,108.89979943399999,0.06685070560712092,1.3229330538623532,52.302025782688766,0.5236159329823944,-0.43512383931225806,False
FULL,robustness,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q2,1197.0,62.496526681999995,0.05221096631746031,1.2345922016545787,52.464494569757726,0.5237284859410828,-0.47151320794513274,False
FULL,robustness,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q3,1191.0,141.29297691899998,0.1186339016952141,1.526735766238655,55.83543240973972,0.6158429884270676,-0.5128921804684513,False
FULL,robustness,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q4,981.0,112.67630157500001,0.11485861526503569,1.4633775485121006,52.293577981651374,0.6936439752339182,-0.5206917724197002,False
FULL,robustness,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q5,1257.0,153.602129872,0.12219739846618935,1.4259378248618182,51.71042163882259,0.7911125274784616,-0.5950841798498349,False
FULL,robustness,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q1,,,0.0714862202051728,,,,,
FULL,robustness,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q2,,,0.06553151343319205,,,,,
FULL,robustness,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q3,,,0.12507176269056253,,,,,
FULL,robustness,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q4,,,0.0985753051540132,,,,,
FULL,robustness,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,Q5,,,0.12394435376738783,,,,,
