Period,Method,Scope,ScopeType,StrategyNo,Strategy,Group,Aggregation,Eligible,EligibleStrategies,EligibleIDs,PrespecifiedSubgroup,Support,Q1AvgR,Q2AvgR,Q3AvgR,Q4AvgR,Q5AvgR,Q5MinusQ1AvgR,Q2MinusQ1AvgR,Q3MinusQ2AvgR,Q4MinusQ3AvgR,Q5MinusQ4AvgR,Spearman,AdjacentIncreases,StrictlyIncreasing,Nondecreasing,Complete,CILow,CIHigh,ValidBootstraps,CombinedConclusion
FULL,primary,Portfolio,Group,,,Portfolio,trade_weighted,True,25,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,False,ORDERED_POSITIVE_SUPPORTED,0.044681923425914316,0.07827555495925362,0.09562275296852589,0.10345353984738041,0.1435944394757249,0.09891251604981058,0.0335936315333393,0.01734719800927227,0.007830786878854523,0.04014089962834448,0.9999999999999999,4.0,True,True,True,0.051353089886463046,0.14628064786997166,5000,BOTH_SUPPORTED
FULL,primary,Portfolio,Group,,,Portfolio,strategy_equal_weighted,True,25,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,False,ORDERED_POSITIVE_SUPPORTED,0.0464476895463019,0.0835279506639755,0.09645023842722827,0.0995278494533063,0.14269069265467482,0.09624300310837292,0.0370802611176736,0.012922287763252771,0.0030776110260780226,0.043162843201368525,0.9999999999999999,4.0,True,True,True,,,0,BOTH_SUPPORTED
FULL,primary,JPY,Group,,,JPY,trade_weighted,True,14,1|2|3|4|5|6|7|8|9|10|11|12|13|26,False,ORDERED_POSITIVE_SUPPORTED,0.05279762946041276,0.1059618734953083,0.10569889204329609,0.13301123130971512,0.16591115495681819,0.11311352549640542,0.053164244034895544,-0.0002629814520122148,0.02731233926641903,0.03289992364710306,0.8999999999999998,3.0,False,False,True,0.05380005307299981,0.17231329743735466,5000,BOTH_SUPPORTED
FULL,primary,JPY,Group,,,JPY,strategy_equal_weighted,True,14,1|2|3|4|5|6|7|8|9|10|11|12|13|26,False,ORDERED_POSITIVE_SUPPORTED,0.050044214808035885,0.1128123369230098,0.11085849288945979,0.1320501467886214,0.16280451618386158,0.11276030137582568,0.06276812211497393,-0.00195384403355002,0.02119165389916161,0.030754369395240178,0.8999999999999998,3.0,False,False,True,,,0,BOTH_SUPPORTED
FULL,primary,AUD_nonJPY,Group,,,AUD_nonJPY,trade_weighted,True,11,17|18|19|20|21|22|23|24|25|27|28,False,ORDERED_POSITIVE_SUPPORTED,0.03447986843443396,0.04184875843738977,0.08223775189703156,0.05446506574092011,0.11102609847512439,0.07654623004069043,0.007368890002955812,0.04038899345964179,-0.027772686156111448,0.05656103273420428,0.8999999999999998,3.0,False,False,True,0.010742481188190356,0.14636668255791171,5000,PRIMARY_ONLY
FULL,primary,AUD_nonJPY,Group,,,AUD_nonJPY,strategy_equal_weighted,True,11,17|18|19|20|21|22|23|24|25|27|28,False,ORDERED_POSITIVE_SUPPORTED,0.041870293758640466,0.046256913607022776,0.0781124600207518,0.0581358346629052,0.11709128089025535,0.07522098713161487,0.00438661984838231,0.03185554641372902,-0.019976625357846597,0.05895544622735015,0.8999999999999998,3.0,False,False,True,,,0,PRIMARY_ONLY
FULL,primary,Long,Group,,,Long,trade_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,0.04409151174551105,0.08675590714642155,0.08441278211572699,0.08841322596130032,0.13858835277576445,0.09449684103025341,0.0426643954009105,-0.0023431250306945595,0.004000443845573326,0.050175126814464135,0.8999999999999998,3.0,False,False,True,0.0390006296634226,0.1494636392107971,5000,BOTH_SUPPORTED
FULL,primary,Long,Group,,,Long,strategy_equal_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,0.04340578225595788,0.08754782248237578,0.08331604993124153,0.09181488679837975,0.13868615405235366,0.09528037179639579,0.0441420402264179,-0.004231772551134244,0.008498836867138218,0.046871267253973906,0.8999999999999998,3.0,False,False,True,,,0,BOTH_SUPPORTED
FULL,primary,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,ORDERED_POSITIVE_SUPPORTED,0.04558707547803071,0.06656605688032638,0.10862709092857144,0.12497301442192692,0.1509617304025,0.10537465492446929,0.02097898140229567,0.04206103404824506,0.01634592349335548,0.025988715980573077,0.9999999999999999,4.0,True,True,True,0.034099771170840794,0.18052959720251677,5000,PRIMARY_ONLY
FULL,primary,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,ORDERED_POSITIVE_SUPPORTED,0.050319207915830666,0.07841175016782974,0.11316647833121136,0.10934434737775822,0.14778737814853815,0.09746817023270749,0.028092542251999073,0.034754728163381626,-0.003822130953453143,0.03844303077077993,0.8999999999999998,3.0,False,False,True,,,0,PRIMARY_ONLY
FULL,robustness,1,Strategy,1.0,1_EJ_Log1,,trade_weighted,True,1,1,True,ORDERED_POSITIVE_SUPPORTED,0.040019569442922384,0.19667857141249998,0.10865546219117647,0.16544496490983604,0.288888888869281,0.2488693194263586,0.1566590019695776,-0.0880231092213235,0.05678950271865957,0.12344392395944495,0.7,3.0,False,False,True,0.0728495656271426,0.42967240718272176,5000,BOTH_SUPPORTED
FULL,robustness,2,Strategy,2.0,2_EJ_NightBlitz_20,,trade_weighted,True,1,2,False,NOT_SUPPORTED,0.030532494815094333,0.17056128296907216,0.08841666669375,0.20908408411486487,0.0892712067526882,0.05873871193759386,0.14002878815397785,-0.08214461627532216,0.12066741742111486,-0.11981287736217668,0.49999999999999994,2.0,False,False,True,-0.09802433041299252,0.2148614038744494,5000,PRIMARY_ONLY
FULL,robustness,3,Strategy,3.0,3_EJ_NightBlitz_21,,trade_weighted,True,1,3,False,ORDERED_POSITIVE_SUPPORTED,0.01938888888257576,0.10714776632474227,0.05335833332500001,0.07898881430872483,0.10139784938172045,0.08200896049914469,0.08775887744216651,-0.05378943299974226,0.02563048098372482,0.022409035072995617,0.39999999999999997,3.0,False,False,True,-0.017224052935935853,0.1762093725322263,5000,BOTH_SUPPORTED
FULL,robustness,4,Strategy,4.0,4_GJ_Port_Log1,,trade_weighted,True,1,4,False,ORDERED_POSITIVE_SUPPORTED,-0.004496298698744772,0.04236024844099379,0.05518987338607596,0.07618001042857142,0.0599597495116279,0.06445604821037267,0.046856547139738566,0.01282962494508217,0.020990137042495458,-0.01622026091694352,0.8999999999999998,3.0,False,False,True,0.0002913955463954145,0.1260489998775388,5000,BOTH_SUPPORTED
FULL,robustness,5,Strategy,5.0,5_GJ_Port_Log2,,trade_weighted,True,1,5,False,NOT_SUPPORTED,0.03846846846621622,0.0013093374976525859,0.1264685990347826,0.21519783195609757,0.06280081928571431,0.02433235081949809,-0.03715913096856363,0.12515926153713003,0.08872923292131496,-0.15239701267038325,0.6,2.0,False,False,True,-0.15086743606053452,0.22746173245736123,5000,PRIMARY_ONLY
FULL,robustness,6,Strategy,6.0,6_GJ_Old_Mon,,trade_weighted,True,1,6,True,NOT_SUPPORTED,0.04526470588235293,0.10447058823529412,0.3110769230769231,0.28835135135135137,0.2551851851851851,0.2099204793028322,0.05920588235294119,0.20660633484162896,-0.022725571725571714,-0.033166166166166244,0.6,2.0,False,False,True,-0.11693358778625952,0.5500885854166102,5000,PRIMARY_ONLY
FULL,robustness,7,Strategy,7.0,7_GJ_Mon_Blitz,,trade_weighted,True,1,7,False,ORDERED_POSITIVE_SUPPORTED,0.024431761787096773,0.03062271059047618,0.08728314238297873,0.06416737105494505,0.0804195803838384,0.05598781859674162,0.006190948803379406,0.05666043179250255,-0.023115771328033677,0.016252209328893347,0.7,3.0,False,False,True,-0.05084342965034554,0.16467516934596074,5000,ROBUSTNESS_ONLY
FULL,robustness,8,Strategy,8.0,8_AJ_Core1,,trade_weighted,True,1,8,False,ORDERED_POSITIVE_SUPPORTED,0.04561904758666668,0.06972222218518517,0.077517857175,0.14811373091262137,0.16413314840776697,0.11851410082110028,0.02410317459851849,0.007795634989814823,0.07059587373762137,0.0160194174951456,0.9999999999999999,4.0,True,True,True,-0.06310577247075115,0.2930519028112327,5000,ROBUSTNESS_ONLY
FULL,robustness,9,Strategy,9.0,9_AJ_Core2,,trade_weighted,True,1,9,False,NOT_SUPPORTED,0.18210784317647058,0.11719298243859647,0.33937853113559324,0.4266060606181819,0.030995671012986985,-0.1511121721634836,-0.06491486073787411,0.22218554869699678,0.08722752948258866,-0.3956103896051949,-0.09999999999999999,2.0,False,False,True,-0.4950801269261694,0.21600600602355458,5000,NOT_SUPPORTED
FULL,robustness,10,Strategy,10.0,10_AJ_SatA,,trade_weighted,True,1,10,False,NOT_SUPPORTED,-0.011613636363636364,0.03771014492753623,0.06361111111111112,-0.058676056338028186,-0.01808108108108108,-0.0064674447174447175,0.0493237812911726,0.02590096618357489,-0.12228716744913931,0.04059497525694711,-0.49999999999999994,3.0,False,False,True,-0.11310390617197641,0.09889867896107514,5000,NOT_SUPPORTED
FULL,robustness,11,Strategy,11.0,11_AJ_SatB,,trade_weighted,True,1,11,False,NOT_SUPPORTED,0.008028600573033697,0.08677206853623189,0.04724747473611109,0.07971830977464789,0.051990171918918936,0.04396157134588524,0.07874346796319819,-0.03952459380012079,0.032470835038536795,-0.027728137855728953,0.3,2.0,False,False,True,-0.16910145271427496,0.2545124208281884,5000,NOT_SUPPORTED
FULL,robustness,12,Strategy,12.0,12_UJ_Short_Core,,trade_weighted,True,1,12,True,ORDERED_POSITIVE_SUPPORTED,0.06786428571428571,0.18037777777777775,0.42806666666666665,0.06108888888888888,0.5704516129032258,0.5025873271889401,0.11251349206349204,0.2476888888888889,-0.3669777777777778,0.5093627240143369,0.39999999999999997,3.0,False,False,True,0.23640845468648522,0.7765022651711133,5000,BOTH_SUPPORTED
FULL,robustness,13,Strategy,13.0,13_UJ_Fix_MidWeek,,trade_weighted,True,1,13,False,NOT_SUPPORTED,0.058070175450000004,0.11690225559999998,0.11548872176190475,0.001754385933333335,0.10549999995,0.0474298245,0.05883208014999997,-0.0014135338380952267,-0.11373433582857141,0.10374561401666667,-0.19999999999999998,2.0,False,False,True,-0.06863107481320677,0.1740674150895455,5000,NOT_SUPPORTED
FULL,robustness,14,Strategy,14.0,14_UJ_Sat_3rd,,trade_weighted,False,0,,False,LOW_SAMPLE,0.5493719808695652,0.29555555563636365,0.4160493827777778,0.4490740741666667,0.0886868688181818,-0.4606851120513834,-0.2538164252332015,0.12049382714141416,0.033024691388888916,-0.3603872053484849,-0.6,2.0,False,False,True,-1.0230902959986363,0.10544823234943144,5000,UNDETERMINED
FULL,robustness,15,Strategy,15.0,15_UJ_Sat_Aug,,trade_weighted,False,0,,False,LOW_SAMPLE,0.286875,-0.08333333333333333,-0.06041666666666665,0.515,0.4675862068965517,0.18071120689655173,-0.3702083333333333,0.022916666666666675,0.5754166666666667,-0.04741379310344829,0.6,2.0,False,False,True,,,4727,UNDETERMINED
FULL,robustness,16,Strategy,16.0,16_UJ_T10A,,trade_weighted,False,0,,False,LOW_SAMPLE,0.11400000000000002,0.1805555555625,0.17733333339999996,0.30444444439999996,0.33162393161538467,0.21762393161538465,0.06655555556249998,-0.003222222162500038,0.127111111,0.027179487215384712,0.8999999999999998,3.0,False,False,True,-0.3577339957397529,0.8820333332286364,4999,UNDETERMINED
FULL,robustness,17,Strategy,17.0,17_EA_1B_Wed_Short,,trade_weighted,True,1,17,False,NOT_SUPPORTED,0.24231040562962966,0.14369523809333332,0.06399515738983053,0.024155844113636346,0.24246753246969696,0.00015712684006730093,-0.09861516753629634,-0.07970008070350279,-0.03983931327619418,0.21831168835606063,0.0,1.0,False,False,True,-0.2591221744072123,0.25675744929723654,5000,NOT_SUPPORTED
FULL,robustness,18,Strategy,18.0,18_EA_2_MonWed_Short,,trade_weighted,True,1,18,False,NOT_SUPPORTED,0.06574879230039526,0.017205977888888887,0.03808080810227273,-0.03204830917391305,0.11793745843113775,0.05218866613074248,-0.048542814411506374,0.020874830213383846,-0.07012911727618579,0.14998576760505078,0.09999999999999999,2.0,False,False,True,-0.10657680782622278,0.21535374896065176,5000,NOT_SUPPORTED
FULL,robustness,19,Strategy,19.0,19_EA_3_WedThu_Long,,trade_weighted,True,1,19,False,ORDERED_POSITIVE_SUPPORTED,-0.006776406024691364,0.1469017094679487,0.012767857133928561,0.07960704608536585,0.18467489714074073,0.1914513031654321,0.15367811549264007,-0.13413385233402014,0.0668391889514373,0.10506785105537488,0.7,3.0,False,False,True,0.02225906480449772,0.37331094990661917,5000,BOTH_SUPPORTED
FULL,robustness,20,Strategy,20.0,20_EA_1A_MonTue_Short,,trade_weighted,True,1,20,False,NOT_SUPPORTED,-0.011061032863849749,-0.01360583941605839,0.0836551724137931,0.16119999999999998,0.013863636363636357,0.024924669227486106,-0.002544806552208642,0.09726101182985149,0.07754482758620689,-0.14733636363636363,0.6,2.0,False,False,True,-0.14458857883457207,0.20465465396820512,5000,PRIMARY_ONLY
FULL,robustness,21,Strategy,21.0,21_GA_B_3,,trade_weighted,True,1,21,False,NOT_SUPPORTED,-0.002661156987878787,-0.006172472336448597,0.006522198732558138,-0.009691358049382719,0.0444483672815534,0.047109524269432185,-0.0035113153485698103,0.012694671069006735,-0.016213556781940856,0.05413972533093612,0.3,2.0,False,False,True,-0.024273277727859966,0.11372859249255882,5000,PRIMARY_ONLY
FULL,robustness,22,Strategy,22.0,22_GA_C_2,,trade_weighted,True,1,22,False,NOT_SUPPORTED,0.0687087912019231,0.06305263165263163,0.018336594945205474,0.01849315073972605,0.1218272425697675,0.053118451367844405,-0.005656159549291467,-0.04471603670742615,0.000156555794520577,0.10333409183004144,0.09999999999999999,2.0,False,False,True,-0.18356783780516692,0.2883489154219687,5000,NOT_SUPPORTED
FULL,robustness,23,Strategy,23.0,23_GA_F_2,,trade_weighted,True,1,23,True,ORDERED_POSITIVE_SUPPORTED,-0.00408766566055045,0.006994301974358983,-0.03338709672580646,0.11127240143548386,0.1361714975652174,0.14025916322576784,0.011081967634909432,-0.040381398700165445,0.1446594981612903,0.02489909612973354,0.7,3.0,False,False,True,0.006123965838952079,0.2743305141914415,5000,BOTH_SUPPORTED
FULL,robustness,24,Strategy,24.0,24_GA_D_1,,trade_weighted,True,1,24,False,NOT_SUPPORTED,0.05200815495412843,0.029544159538461543,0.037186379919354834,0.0011290322258064615,0.1704710144673913,0.11846285951326287,-0.022463995415666887,0.007642220380893291,-0.036057347693548375,0.16934198224158484,0.09999999999999999,2.0,False,False,True,-0.04927434328846242,0.2907404693066646,5000,NOT_SUPPORTED
FULL,robustness,25,Strategy,25.0,25_AU_China_Demand,,trade_weighted,True,1,25,False,ORDERED_POSITIVE_SUPPORTED,0.031745762711864405,0.06463286713286713,0.06515923566878981,0.058767123287671225,0.07199257425742575,0.040246811545561346,0.032887104421002726,0.0005263685359226805,-0.0063921123811185865,0.013225450969754526,0.7,3.0,False,False,True,-0.05156410102642606,0.13294469900903105,5000,BOTH_SUPPORTED
FULL,robustness,26,Strategy,26.0,26_AJ_China_Demand,,trade_weighted,True,1,26,False,ORDERED_POSITIVE_SUPPORTED,0.13124087594160586,0.04640522876470589,0.05905723906060606,0.11346104721839081,0.18490649065346537,0.053665614711859516,-0.08483564717689997,0.01265201029590017,0.054403808157784755,0.07144544343507456,0.39999999999999997,3.0,False,False,True,-0.10960514911802662,0.22442125851332448,5000,BOTH_SUPPORTED
FULL,robustness,27,Strategy,27.0,27_EA_China_Demand,,trade_weighted,True,1,27,False,NOT_SUPPORTED,0.12600241546376814,0.11693910253846153,0.099745762720339,0.0242028985652174,0.07443425076146787,-0.05156816470230027,-0.009063312925306613,-0.01719333981812253,-0.0755428641551216,0.05023135219625047,-0.8999999999999998,1.0,False,False,True,-0.2043358541021619,0.096599800092245,5000,NOT_SUPPORTED
FULL,robustness,28,Strategy,28.0,28_GA_China_Demand,,trade_weighted,True,1,28,False,NOT_SUPPORTED,0.0825799458211382,0.026255555508333323,0.11892720301149427,0.07161048685393258,0.08035632181034483,-0.0022236240107933736,-0.05632439031280488,0.09267164750316095,-0.047316716157561695,0.008745834956412249,-0.09999999999999999,2.0,False,False,True,-0.13460772128154483,0.12699055800721906,5000,PRIMARY_ONLY
FULL,robustness,Portfolio,Group,,,Portfolio,trade_weighted,True,25,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,False,ORDERED_POSITIVE_SUPPORTED,0.04631177672261527,0.07708259922781774,0.09460307164210525,0.10809586612196144,0.12845990022299766,0.08214812350038239,0.030770822505202466,0.017520472414287516,0.013492794479856185,0.020364034101036224,0.9999999999999999,4.0,True,True,True,0.03723487378657589,0.12637018897501268,5000,BOTH_SUPPORTED
FULL,robustness,Portfolio,Group,,,Portfolio,strategy_equal_weighted,True,25,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,False,ORDERED_POSITIVE_SUPPORTED,0.05277779156807266,0.0761470567097417,0.09887223500197759,0.09512716444863883,0.13145856345014872,0.07868077188207606,0.023369265141669038,0.022725178292235887,-0.003745070553338753,0.03633139900150989,0.8999999999999998,3.0,False,False,True,,,0,BOTH_SUPPORTED
FULL,robustness,JPY,Group,,,JPY,trade_weighted,True,14,1|2|3|4|5|6|7|8|9|10|11|12|13|26,False,ORDERED_POSITIVE_SUPPORTED,0.046094392786109925,0.09516477136132931,0.1268053390111622,0.14624657305953992,0.1456013537126975,0.09950696092658758,0.049070378575219384,0.03164056764983289,0.01944123404837772,-0.0006452193468424183,0.8999999999999998,3.0,False,False,True,0.041511504536843165,0.15526209986908368,5000,BOTH_SUPPORTED
FULL,robustness,JPY,Group,,,JPY,strategy_equal_weighted,True,14,1|2|3|4|5|6|7|8|9|10|11|12|13|26,False,ORDERED_POSITIVE_SUPPORTED,0.0482090559039957,0.09344522755005459,0.14005832869554855,0.1335343425094591,0.14484423522395273,0.09663517931995703,0.04523617164605889,0.046613101145493954,-0.006523986186089459,0.011309892714493647,0.8999999999999998,3.0,False,False,True,,,0,BOTH_SUPPORTED
FULL,robustness,AUD_nonJPY,Group,,,AUD_nonJPY,trade_weighted,True,11,17|18|19|20|21|22|23|24|25|27|28,False,NOT_SUPPORTED,0.0466029868247717,0.05340697036629747,0.05146846020580475,0.04599592685572688,0.10592548175076924,0.05932249492599754,0.006803983541525768,-0.0019385101604927207,-0.005472533350077871,0.05992955489504236,0.3,2.0,False,False,True,-0.0006015307429887891,0.12135664913011858,5000,PRIMARY_ONLY
FULL,robustness,AUD_nonJPY,Group,,,AUD_nonJPY,strategy_equal_weighted,True,11,17|18|19|20|21|22|23|24|25|27|28,False,NOT_SUPPORTED,0.05859254604962517,0.054131202912979834,0.04645357030106909,0.04624530146214036,0.11442225391985272,0.055829707870227556,-0.0044613431366453335,-0.007677632611910741,-0.0002082688389287296,0.06817695245771235,0.0,1.0,False,False,True,,,0,PRIMARY_ONLY
FULL,robustness,Long,Group,,,Long,trade_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,0.03276606208582996,0.09437141722648083,0.07511994121783526,0.10337397508327402,0.1329530307642694,0.10018696867843943,0.06160535514065087,-0.019251476008645574,0.02825403386543876,0.029579055680995378,0.8999999999999998,3.0,False,False,True,0.04596440243802784,0.15461536472980833,5000,BOTH_SUPPORTED
FULL,robustness,Long,Group,,,Long,strategy_equal_weighted,True,14,1|2|3|4|6|7|8|13|19|21|22|24|25|26,False,ORDERED_POSITIVE_SUPPORTED,0.038078311924636836,0.08448784071274498,0.07828689181808943,0.09241791103727329,0.1373625853437466,0.09928427341910975,0.04640952878810815,-0.006200948894655556,0.01413101921918386,0.04494467430647331,0.8999999999999998,3.0,False,False,True,,,0,BOTH_SUPPORTED
FULL,robustness,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,0.06685070560712092,0.05221096631746031,0.1186339016952141,0.11485861526503569,0.12219739846618935,0.05534669285906843,-0.014639739289660607,0.06642293537775379,-0.0037752864301784095,0.007338783201153665,0.7999999999999999,2.0,False,False,True,-0.010772348748087432,0.12599569444217731,5000,PRIMARY_ONLY
FULL,robustness,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,NOT_SUPPORTED,0.0714862202051728,0.06553151343319205,0.12507176269056253,0.0985753051540132,0.12394435376738783,0.05245813356221503,-0.005954706771980747,0.059540249257370476,-0.02649645753654932,0.02536904861337462,0.6,2.0,False,False,True,,,0,PRIMARY_ONLY
Historical,primary,1,Strategy,1.0,1_EJ_Log1,,trade_weighted,True,1,1,True,DESCRIPTIVE_ONLY,0.0767625232012987,0.07489391790099009,0.15729064041379312,-0.02083155650746267,0.2890269151449275,0.2122643919436288,-0.0018686053003086067,0.08239672251280303,-0.1781221969212558,0.30985847165239017,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,2,Strategy,2.0,2_EJ_NightBlitz_20,,trade_weighted,True,1,2,False,DESCRIPTIVE_ONLY,0.045823361866666655,0.05947368425438598,0.22244766514492756,0.021071895352941163,0.17060846564285712,0.12478510377619045,0.013650322387719328,0.16297398089054158,-0.2013757697919864,0.14953657028991596,0.19999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,3,Strategy,3.0,3_EJ_NightBlitz_21,,trade_weighted,True,1,3,False,DESCRIPTIVE_ONLY,0.03817435896410257,0.015162241893805313,0.08745893724637681,0.005709803905882355,0.09596825388095238,0.05779389491684982,-0.023012117070297253,0.0722966953525715,-0.08174913334049445,0.09025844997507003,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,4,Strategy,4.0,4_GJ_Port_Log1,,trade_weighted,True,1,4,False,DESCRIPTIVE_ONLY,0.024063660468965516,0.01110769229,0.01988095241666666,0.03950880440963855,0.05794871790123458,0.033885057432269064,-0.012955968178965516,0.00877326012666666,0.019627851992971887,0.01843991349159603,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,5,Strategy,5.0,5_GJ_Port_Log2,,trade_weighted,True,1,5,False,DESCRIPTIVE_ONLY,0.020925925916666675,0.070616319421875,0.1492825896771654,0.10384301730275228,0.20370370374074073,0.18277777782407406,0.04969039350520833,0.0786662702552904,-0.04543957237441312,0.09986068643798846,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,6,Strategy,6.0,6_GJ_Old_Mon,,trade_weighted,True,1,6,True,DESCRIPTIVE_ONLY,-0.07609638554216867,0.1348695652173913,0.4157777777777778,0.12362790697674417,-0.19521212121212123,-0.11911573566995255,0.21096595075955998,0.2809082125603865,-0.2921498708010336,-0.31884002818886537,-0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,7,Strategy,7.0,7_GJ_Mon_Blitz,,trade_weighted,True,1,7,False,DESCRIPTIVE_ONLY,0.004607454391752575,0.02577622370909091,0.07160151324590165,0.09999999991489364,-0.01500000006249999,-0.019607454454252566,0.021168769317338333,0.04582528953681074,0.028398486668991987,-0.11499999997739363,0.0,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,8,Strategy,8.0,8_AJ_Core1,,trade_weighted,True,1,8,False,DESCRIPTIVE_ONLY,0.015612244897959187,0.04608899296721314,0.025105820092592594,0.07087662338636364,0.19321428563461543,0.17760204073665625,0.03047674806925395,-0.020983172874620544,0.04577080329377104,0.1223376622482518,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,9,Strategy,9.0,9_AJ_Core2,,trade_weighted,True,1,9,False,DESCRIPTIVE_ONLY,0.14065217395652174,0.39813725485294116,0.17279279286486487,0.31827160492592593,0.20859649128947366,0.06794431733295192,0.2574850808964194,-0.22534446198807628,0.14547881206106106,-0.10967511363645227,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,10,Strategy,10.0,10_AJ_SatA,,trade_weighted,True,1,10,False,DESCRIPTIVE_ONLY,-0.03568888888888889,0.03857777777777778,0.0005769230769230754,-0.048606060606060604,-0.0348,0.0008888888888888904,0.07426666666666668,-0.03800085470085471,-0.049182983682983676,0.013806060606060606,-0.19999999999999998,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,11,Strategy,11.0,11_AJ_SatB,,trade_weighted,True,1,11,False,DESCRIPTIVE_ONLY,0.08561616157777777,0.09955555555555556,-0.07664335667307692,0.09019283733333333,0.1849870129142857,0.09937085133650794,0.013939393977777798,-0.1761989122286325,0.16683619400641025,0.09479417558095238,0.49999999999999994,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,12,Strategy,12.0,12_UJ_Short_Core,,trade_weighted,True,1,12,True,DESCRIPTIVE_ONLY,0.10773255813953485,0.14639285714285716,0.0661111111111111,0.26877551020408164,0.42091666666666666,0.3131841085271318,0.03866029900332231,-0.08028174603174605,0.20266439909297052,0.15214115646258503,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,13,Strategy,13.0,13_UJ_Fix_MidWeek,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.09845201244117645,0.04137299773913044,0.05170526316,0.0394078946875,0.07163742688888888,-0.026814585552287565,-0.05707901470204601,0.010332265420869562,-0.0122973684725,0.03222953220138888,-0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,14,Strategy,14.0,14_UJ_Sat_3rd,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.13914529923076926,0.17277777774999997,-0.04185185183333332,0.05155555540000001,0.7566666670000001,0.6175213677692308,0.03363247851923071,-0.2146296295833333,0.09340740723333332,0.7051111116000001,0.19999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,15,Strategy,15.0,15_UJ_Sat_Aug,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.07785714285714285,0.26875,0.3225,0.5168181818181817,0.2007142857142857,0.12285714285714286,0.19089285714285714,0.05375000000000002,0.19431818181818172,-0.316103896103896,0.39999999999999997,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,16,Strategy,16.0,16_UJ_T10A,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.25199999999999995,0.248,-0.21999999985714289,0.38622222219999996,0.50444444425,0.25244444425000007,-0.003999999999999948,-0.4679999998571429,0.6062222220571428,0.11822222205000005,0.6,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,17,Strategy,17.0,17_EA_1B_Wed_Short,,trade_weighted,True,1,17,False,DESCRIPTIVE_ONLY,0.33533333335000004,-0.06822393824324328,0.10139285707500001,0.021322751296296304,0.47451428576,0.13918095240999995,-0.40355727159324334,0.1696167953182433,-0.0800701057787037,0.4531915344637037,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,18,Strategy,18.0,18_EA_2_MonWed_Short,,trade_weighted,True,1,18,False,DESCRIPTIVE_ONLY,0.11037664785310734,-0.09799755801098901,0.13986373167924526,0.11780952382857142,0.1483050847118644,0.03792843685875706,-0.20837420586409636,0.2378612896902343,-0.022054207850673843,0.030495560883292985,0.7999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
