Period,Method,Scope,Quintile,Trades,TotalTrades,CoveragePct
FULL,primary,14,Q4,11,73,15.068493150684931
FULL,primary,14,Q5,11,73,15.068493150684931
FULL,primary,14,INSUFFICIENT_VOL_HISTORY,7,73,9.58904109589041
FULL,primary,15,Q1,7,70,10.0
FULL,primary,15,Q2,13,70,18.571428571428573
FULL,primary,15,Q3,10,70,14.285714285714285
FULL,primary,15,Q4,13,70,18.571428571428573
FULL,primary,15,Q5,22,70,31.428571428571427
FULL,primary,15,INSUFFICIENT_VOL_HISTORY,5,70,7.142857142857142
FULL,primary,16,Q1,14,60,23.333333333333332
FULL,primary,16,Q2,9,60,15.0
FULL,primary,16,Q3,10,60,16.666666666666664
FULL,primary,16,Q4,9,60,15.0
FULL,primary,16,Q5,12,60,20.0
FULL,primary,16,INSUFFICIENT_VOL_HISTORY,6,60,10.0
FULL,primary,17,Q1,105,351,29.914529914529915
FULL,primary,17,Q2,57,351,16.23931623931624
FULL,primary,17,Q3,60,351,17.094017094017094
FULL,primary,17,Q4,46,351,13.105413105413104
FULL,primary,17,Q5,57,351,16.23931623931624
FULL,primary,17,INSUFFICIENT_VOL_HISTORY,26,351,7.4074074074074066
FULL,primary,18,Q1,311,953,32.633788037775446
FULL,primary,18,Q2,140,953,14.690451206715634
FULL,primary,18,Q3,170,953,17.83840503672613
FULL,primary,18,Q4,120,953,12.591815320041972
FULL,primary,18,Q5,142,953,14.900314795383002
FULL,primary,18,INSUFFICIENT_VOL_HISTORY,70,953,7.345225603357817
FULL,primary,19,Q1,198,703,28.165007112375534
FULL,primary,19,Q2,126,703,17.923186344238974
FULL,primary,19,Q3,118,703,16.78520625889047
FULL,primary,19,Q4,86,703,12.233285917496444
FULL,primary,19,Q5,119,703,16.927453769559033
FULL,primary,19,INSUFFICIENT_VOL_HISTORY,56,703,7.965860597439544
FULL,primary,20,Q1,259,770,33.63636363636363
FULL,primary,20,Q2,120,770,15.584415584415584
FULL,primary,20,Q3,135,770,17.532467532467532
FULL,primary,20,Q4,88,770,11.428571428571429
FULL,primary,20,Q5,111,770,14.415584415584416
FULL,primary,20,INSUFFICIENT_VOL_HISTORY,57,770,7.402597402597403
FULL,primary,21,Q1,203,587,34.582623509369675
FULL,primary,21,Q2,100,587,17.035775127768314
FULL,primary,21,Q3,73,587,12.43611584327087
FULL,primary,21,Q4,69,587,11.754684838160136
FULL,primary,21,Q5,98,587,16.695059625212945
FULL,primary,21,INSUFFICIENT_VOL_HISTORY,44,587,7.495741056218058
FULL,primary,22,Q1,128,461,27.765726681127983
FULL,primary,22,Q2,92,461,19.95661605206074
FULL,primary,22,Q3,53,461,11.496746203904555
FULL,primary,22,Q4,63,461,13.665943600867678
FULL,primary,22,Q5,95,461,20.607375271149674
FULL,primary,22,INSUFFICIENT_VOL_HISTORY,30,461,6.507592190889371
FULL,primary,23,Q1,113,434,26.036866359447004
FULL,primary,23,Q2,83,434,19.12442396313364
FULL,primary,23,Q3,58,434,13.36405529953917
FULL,primary,23,Q4,55,434,12.672811059907835
FULL,primary,23,Q5,94,434,21.658986175115206
FULL,primary,23,INSUFFICIENT_VOL_HISTORY,31,434,7.142857142857142
FULL,primary,24,Q1,113,434,26.036866359447004
FULL,primary,24,Q2,83,434,19.12442396313364
FULL,primary,24,Q3,58,434,13.36405529953917
FULL,primary,24,Q4,55,434,12.672811059907835
FULL,primary,24,Q5,94,434,21.658986175115206
FULL,primary,24,INSUFFICIENT_VOL_HISTORY,31,434,7.142857142857142
FULL,primary,25,Q1,364,1022,35.61643835616438
FULL,primary,25,Q2,120,1022,11.741682974559687
FULL,primary,25,Q3,154,1022,15.068493150684931
FULL,primary,25,Q4,109,1022,10.665362035225048
FULL,primary,25,Q5,196,1022,19.17808219178082
FULL,primary,25,INSUFFICIENT_VOL_HISTORY,79,1022,7.729941291585127
FULL,primary,26,Q1,147,514,28.599221789883266
FULL,primary,26,Q2,73,514,14.202334630350194
FULL,primary,26,Q3,92,514,17.898832684824903
FULL,primary,26,Q4,72,514,14.007782101167315
FULL,primary,26,Q5,92,514,17.898832684824903
FULL,primary,26,INSUFFICIENT_VOL_HISTORY,38,514,7.392996108949417
FULL,primary,27,Q1,163,583,27.958833619210978
FULL,primary,27,Q2,107,583,18.353344768439108
FULL,primary,27,Q3,102,583,17.495711835334475
FULL,primary,27,Q4,76,583,13.036020583190394
FULL,primary,27,Q5,90,583,15.437392795883362
FULL,primary,27,INSUFFICIENT_VOL_HISTORY,45,583,7.718696397941681
FULL,primary,28,Q1,163,580,28.10344827586207
FULL,primary,28,Q2,106,580,18.275862068965516
FULL,primary,28,Q3,97,580,16.724137931034484
FULL,primary,28,Q4,59,580,10.172413793103448
FULL,primary,28,Q5,110,580,18.96551724137931
FULL,primary,28,INSUFFICIENT_VOL_HISTORY,45,580,7.758620689655173
FULL,robustness,Portfolio,Q1,4099,16298,25.150325193275247
FULL,robustness,Portfolio,Q2,2919,16298,17.91017302736532
FULL,robustness,Portfolio,Q3,2660,16298,16.321020984169838
FULL,robustness,Portfolio,Q4,2386,16298,14.639833108356854
FULL,robustness,Portfolio,Q5,3009,16298,18.462388023070314
FULL,robustness,Portfolio,INSUFFICIENT_VOL_HISTORY,1225,16298,7.516259663762424
FULL,robustness,JPY,Q1,2347,9420,24.91507430997877
FULL,robustness,JPY,Q2,1655,9420,17.569002123142248
FULL,robustness,JPY,Q3,1523,9420,16.16772823779193
FULL,robustness,JPY,Q4,1478,9420,15.690021231422504
FULL,robustness,JPY,Q5,1709,9420,18.14225053078556
FULL,robustness,JPY,INSUFFICIENT_VOL_HISTORY,708,9420,7.515923566878981
FULL,robustness,AUD_nonJPY,Q1,1752,6878,25.472521081709797
FULL,robustness,AUD_nonJPY,Q2,1264,6878,18.377435300959583
FULL,robustness,AUD_nonJPY,Q3,1137,6878,16.530968304739748
FULL,robustness,AUD_nonJPY,Q4,908,6878,13.20151206746147
FULL,robustness,AUD_nonJPY,Q5,1300,6878,18.900843268391974
FULL,robustness,AUD_nonJPY,INSUFFICIENT_VOL_HISTORY,517,6878,7.5167199767374235
FULL,robustness,Long,Q1,2470,9540,25.89098532494759
FULL,robustness,Long,Q2,1722,9540,18.050314465408803
FULL,robustness,Long,Q3,1469,9540,15.39832285115304
FULL,robustness,Long,Q4,1405,9540,14.727463312368974
FULL,robustness,Long,Q5,1752,9540,18.364779874213834
FULL,robustness,Long,INSUFFICIENT_VOL_HISTORY,722,9540,7.568134171907757
FULL,robustness,Short,Q1,1629,6758,24.104764723290913
FULL,robustness,Short,Q2,1197,6758,17.712340929269015
FULL,robustness,Short,Q3,1191,6758,17.623557265463155
FULL,robustness,Short,Q4,981,6758,14.516129032258066
FULL,robustness,Short,Q5,1257,6758,18.60017756732761
FULL,robustness,Short,INSUFFICIENT_VOL_HISTORY,503,6758,7.44303048239124
FULL,robustness,1,Q1,219,852,25.704225352112676
FULL,robustness,1,Q2,160,852,18.779342723004692
FULL,robustness,1,Q3,136,852,15.96244131455399
FULL,robustness,1,Q4,122,852,14.319248826291082
FULL,robustness,1,Q5,153,852,17.95774647887324
FULL,robustness,1,INSUFFICIENT_VOL_HISTORY,62,852,7.276995305164319
FULL,robustness,2,Q1,265,1029,25.75315840621963
FULL,robustness,2,Q2,194,1029,18.853255587949466
FULL,robustness,2,Q3,160,1029,15.54907677356657
FULL,robustness,2,Q4,148,1029,14.382896015549077
FULL,robustness,2,Q5,186,1029,18.075801749271136
FULL,robustness,2,INSUFFICIENT_VOL_HISTORY,76,1029,7.38581146744412
FULL,robustness,3,Q1,264,1029,25.65597667638484
FULL,robustness,3,Q2,194,1029,18.853255587949466
FULL,robustness,3,Q3,160,1029,15.54907677356657
FULL,robustness,3,Q4,149,1029,14.480077745383868
FULL,robustness,3,Q5,186,1029,18.075801749271136
FULL,robustness,3,INSUFFICIENT_VOL_HISTORY,76,1029,7.38581146744412
FULL,robustness,4,Q1,239,956,25.0
FULL,robustness,4,Q2,161,956,16.84100418410042
FULL,robustness,4,Q3,158,956,16.527196652719663
FULL,robustness,4,Q4,147,956,15.376569037656903
FULL,robustness,4,Q5,172,956,17.99163179916318
FULL,robustness,4,INSUFFICIENT_VOL_HISTORY,79,956,8.263598326359832
FULL,robustness,5,Q1,296,1252,23.642172523961662
FULL,robustness,5,Q2,213,1252,17.012779552715653
FULL,robustness,5,Q3,230,1252,18.370607028753994
FULL,robustness,5,Q4,205,1252,16.373801916932905
FULL,robustness,5,Q5,217,1252,17.33226837060703
FULL,robustness,5,INSUFFICIENT_VOL_HISTORY,91,1252,7.268370607028754
FULL,robustness,6,Q1,136,491,27.698574338085542
FULL,robustness,6,Q2,85,491,17.311608961303463
FULL,robustness,6,Q3,78,491,15.885947046843176
FULL,robustness,6,Q4,74,491,15.071283095723015
FULL,robustness,6,Q5,81,491,16.4969450101833
FULL,robustness,6,INSUFFICIENT_VOL_HISTORY,37,491,7.535641547861507
FULL,robustness,7,Q1,155,589,26.31578947368421
FULL,robustness,7,Q2,105,589,17.826825127334462
FULL,robustness,7,Q3,94,589,15.959252971137522
FULL,robustness,7,Q4,91,589,15.449915110356535
FULL,robustness,7,Q5,99,589,16.808149405772497
FULL,robustness,7,INSUFFICIENT_VOL_HISTORY,45,589,7.6400679117147705
FULL,robustness,8,Q1,150,590,25.423728813559322
FULL,robustness,8,Q2,108,590,18.305084745762713
FULL,robustness,8,Q3,80,590,13.559322033898304
FULL,robustness,8,Q4,103,590,17.457627118644066
FULL,robustness,8,Q5,103,590,17.457627118644066
FULL,robustness,8,INSUFFICIENT_VOL_HISTORY,46,590,7.796610169491526
FULL,robustness,9,Q1,68,340,20.0
FULL,robustness,9,Q2,57,340,16.76470588235294
FULL,robustness,9,Q3,59,340,17.352941176470587
FULL,robustness,9,Q4,55,340,16.176470588235293
FULL,robustness,9,Q5,77,340,22.647058823529413
FULL,robustness,9,INSUFFICIENT_VOL_HISTORY,24,340,7.0588235294117645
FULL,robustness,10,Q1,88,403,21.83622828784119
FULL,robustness,10,Q2,69,403,17.121588089330025
FULL,robustness,10,Q3,72,403,17.866004962779154
FULL,robustness,10,Q4,71,403,17.617866004962778
FULL,robustness,10,Q5,74,403,18.36228287841191
FULL,robustness,10,INSUFFICIENT_VOL_HISTORY,29,403,7.196029776674938
FULL,robustness,11,Q1,89,403,22.084367245657567
FULL,robustness,11,Q2,69,403,17.121588089330025
FULL,robustness,11,Q3,72,403,17.866004962779154
FULL,robustness,11,Q4,71,403,17.617866004962778
FULL,robustness,11,Q5,74,403,18.36228287841191
FULL,robustness,11,INSUFFICIENT_VOL_HISTORY,28,403,6.9478908188585615
FULL,robustness,12,Q1,140,546,25.64102564102564
FULL,robustness,12,Q2,90,546,16.483516483516482
FULL,robustness,12,Q3,90,546,16.483516483516482
FULL,robustness,12,Q4,90,546,16.483516483516482
FULL,robustness,12,Q5,93,546,17.032967032967033
FULL,robustness,12,INSUFFICIENT_VOL_HISTORY,43,546,7.875457875457875
FULL,robustness,13,Q1,60,223,26.905829596412556
FULL,robustness,13,Q2,35,223,15.695067264573993
FULL,robustness,13,Q3,42,223,18.83408071748879
FULL,robustness,13,Q4,30,223,13.452914798206278
FULL,robustness,13,Q5,40,223,17.937219730941703
FULL,robustness,13,INSUFFICIENT_VOL_HISTORY,16,223,7.174887892376682
FULL,robustness,14,Q1,23,73,31.506849315068493
FULL,robustness,14,Q2,11,73,15.068493150684931
FULL,robustness,14,Q3,9,73,12.32876712328767
FULL,robustness,14,Q4,12,73,16.43835616438356
FULL,robustness,14,Q5,11,73,15.068493150684931
FULL,robustness,14,INSUFFICIENT_VOL_HISTORY,7,73,9.58904109589041
FULL,robustness,15,Q1,8,70,11.428571428571429
FULL,robustness,15,Q2,3,70,4.285714285714286
FULL,robustness,15,Q3,12,70,17.142857142857142
FULL,robustness,15,Q4,13,70,18.571428571428573
FULL,robustness,15,Q5,29,70,41.42857142857143
FULL,robustness,15,INSUFFICIENT_VOL_HISTORY,5,70,7.142857142857142
FULL,robustness,16,Q1,10,60,16.666666666666664
FULL,robustness,16,Q2,16,60,26.666666666666668
FULL,robustness,16,Q3,5,60,8.333333333333332
FULL,robustness,16,Q4,10,60,16.666666666666664
FULL,robustness,16,Q5,13,60,21.666666666666668
FULL,robustness,16,INSUFFICIENT_VOL_HISTORY,6,60,10.0
FULL,robustness,17,Q1,81,351,23.076923076923077
FULL,robustness,17,Q2,75,351,21.367521367521366
FULL,robustness,17,Q3,59,351,16.80911680911681
FULL,robustness,17,Q4,44,351,12.535612535612536
FULL,robustness,17,Q5,66,351,18.803418803418804
FULL,robustness,17,INSUFFICIENT_VOL_HISTORY,26,351,7.4074074074074066
FULL,robustness,18,Q1,253,953,26.547743966421827
FULL,robustness,18,Q2,171,953,17.94333683105981
FULL,robustness,18,Q3,176,953,18.467995802728225
FULL,robustness,18,Q4,115,953,12.067156348373558
FULL,robustness,18,Q5,167,953,17.523609653725078
FULL,robustness,18,INSUFFICIENT_VOL_HISTORY,71,953,7.450157397691501
FULL,robustness,19,Q1,162,703,23.044096728307252
FULL,robustness,19,Q2,156,703,22.190611664295876
FULL,robustness,19,Q3,112,703,15.931721194879088
FULL,robustness,19,Q4,82,703,11.66429587482219
FULL,robustness,19,Q5,135,703,19.203413940256045
FULL,robustness,19,INSUFFICIENT_VOL_HISTORY,56,703,7.965860597439544
FULL,robustness,20,Q1,213,770,27.66233766233766
FULL,robustness,20,Q2,137,770,17.792207792207794
FULL,robustness,20,Q3,145,770,18.83116883116883
FULL,robustness,20,Q4,85,770,11.03896103896104
FULL,robustness,20,Q5,132,770,17.142857142857142
FULL,robustness,20,INSUFFICIENT_VOL_HISTORY,58,770,7.532467532467532
FULL,robustness,21,Q1,165,587,28.109028960817717
FULL,robustness,21,Q2,107,587,18.228279386712096
FULL,robustness,21,Q3,86,587,14.65076660988075
FULL,robustness,21,Q4,81,587,13.798977853492334
FULL,robustness,21,Q5,103,587,17.54684838160136
FULL,robustness,21,INSUFFICIENT_VOL_HISTORY,45,587,7.666098807495741
FULL,robustness,22,Q1,104,461,22.559652928416483
FULL,robustness,22,Q2,95,461,20.607375271149674
FULL,robustness,22,Q3,73,461,15.835140997830802
FULL,robustness,22,Q4,73,461,15.835140997830802
FULL,robustness,22,Q5,86,461,18.655097613882862
